entity_code,entity_name,counterpart_name,income_level,continent,year,value
CIV,Cote d'Ivoire,African Dev. Bank (official),Lower middle income,Africa,2023,4.8979
CIV,Cote d'Ivoire,African Dev. Bank (official),Lower middle income,Africa,2022,1.3155
CIV,Cote d'Ivoire,African Dev. Bank (official),Lower middle income,Africa,2021,1.2427
CIV,Cote d'Ivoire,African Dev. Bank (official),Lower middle income,Africa,2020,1.2499
CIV,Cote d'Ivoire,African Dev. Bank (official),Lower middle income,Africa,2019,1.0938
CIV,Cote d'Ivoire,African Dev. Bank (official),Lower middle income,Africa,2017,0.6165
CIV,Cote d'Ivoire,African Dev. Bank (official),Lower middle income,Africa,2016,0.5156
CIV,Cote d'Ivoire,African Dev. Bank (official),Lower middle income,Africa,2015,0.7499
CIV,Cote d'Ivoire,African Dev. Bank (official),Lower middle income,Africa,2013,0.75
CIV,Cote d'Ivoire,African Dev. Bank (official),Lower middle income,Africa,2011,0.75
CIV,Cote d'Ivoire,African Dev. Bank (official),Lower middle income,Africa,2002,0.7499
CIV,Cote d'Ivoire,African Dev. Bank (official),Lower middle income,Africa,2000,0.75
CIV,Cote d'Ivoire,African Dev. Bank (official),Lower middle income,Africa,1999,0.75
CIV,Cote d'Ivoire,African Dev. Bank (official),Lower middle income,Africa,1996,0.75
CIV,Cote d'Ivoire,African Dev. Bank (official),Lower middle income,Africa,1994,5.815
CIV,Cote d'Ivoire,African Dev. Bank (official),Lower middle income,Africa,1993,0.7499
CIV,Cote d'Ivoire,African Dev. Bank (official),Lower middle income,Africa,1992,7.3269
CIV,Cote d'Ivoire,African Dev. Bank (official),Lower middle income,Africa,1991,0.75
CIV,Cote d'Ivoire,African Dev. Bank (official),Lower middle income,Africa,1990,7.5708
CIV,Cote d'Ivoire,African Dev. Bank (official),Lower middle income,Africa,1989,6.5704
CIV,Cote d'Ivoire,African Dev. Bank (official),Lower middle income,Africa,1988,7.5325
CIV,Cote d'Ivoire,African Dev. Bank (official),Lower middle income,Africa,1986,7.0
CIV,Cote d'Ivoire,African Dev. Bank (official),Lower middle income,Africa,1985,10.2743
CIV,Cote d'Ivoire,African Dev. Bank (official),Lower middle income,Africa,1984,9.5
CIV,Cote d'Ivoire,African Dev. Bank (official),Lower middle income,Africa,1982,8.0
CIV,Cote d'Ivoire,African Dev. Bank (official),Lower middle income,Africa,1981,8.0
CIV,Cote d'Ivoire,African Dev. Bank (official),Lower middle income,Africa,1979,7.2445
CIV,Cote d'Ivoire,African Dev. Bank (official),Lower middle income,Africa,1977,8.2524
CIV,Cote d'Ivoire,African Dev. Bank (official),Lower middle income,Africa,1976,8.0
CIV,Cote d'Ivoire,African Dev. Bank (official),Lower middle income,Africa,1975,7.0
CIV,Cote d'Ivoire,African Dev. Bank (official),Lower middle income,Africa,1974,7.0
CIV,Cote d'Ivoire,African Dev. Bank (official),Lower middle income,Africa,1973,8.0
CIV,Cote d'Ivoire,African Dev. Bank (official),Lower middle income,Africa,1972,7.0267
CIV,Cote d'Ivoire,African Export-Import Bank (official),Lower middle income,Africa,2021,5.0
CIV,Cote d'Ivoire,African Export-Import Bank (official),Lower middle income,Africa,2018,6.4892
CIV,Cote d'Ivoire,Arab Bank for Economic Dev. in Africa (BADEA) (official),Lower middle income,Africa,2023,2.5
CIV,Cote d'Ivoire,Arab Bank for Economic Dev. in Africa (BADEA) (official),Lower middle income,Africa,2021,2.5
CIV,Cote d'Ivoire,Arab Bank for Economic Dev. in Africa (BADEA) (official),Lower middle income,Africa,2017,1.0
CIV,Cote d'Ivoire,Arab Bank for Economic Dev. in Africa (BADEA) (official),Lower middle income,Africa,2016,1.0
CIV,Cote d'Ivoire,Arab Bank for Economic Dev. in Africa (BADEA) (official),Lower middle income,Africa,2015,1.0
CIV,Cote d'Ivoire,Arab Bank for Economic Dev. in Africa (BADEA) (official),Lower middle income,Africa,2014,1.0
CIV,Cote d'Ivoire,Arab Bank for Economic Dev. in Africa (BADEA) (official),Lower middle income,Africa,2013,0.1724
CIV,Cote d'Ivoire,Arab Bank for Economic Dev. in Africa (BADEA) (official),Lower middle income,Africa,2012,1.0
CIV,Cote d'Ivoire,Arab Bank for Economic Dev. in Africa (BADEA) (official),Lower middle income,Africa,2010,1.0
CIV,Cote d'Ivoire,Arab Bank for Economic Dev. in Africa (BADEA) (official),Lower middle income,Africa,2009,2.0
CIV,Cote d'Ivoire,Arab Bank for Economic Dev. in Africa (BADEA) (official),Lower middle income,Africa,2007,1.0
CIV,Cote d'Ivoire,Arab Bank for Economic Dev. in Africa (BADEA) (official),Lower middle income,Africa,2004,2.0
CIV,Cote d'Ivoire,Arab Bank for Economic Dev. in Africa (BADEA) (official),Lower middle income,Africa,1997,3.0
CIV,Cote d'Ivoire,Arab Bank for Economic Dev. in Africa (BADEA) (official),Lower middle income,Africa,1996,3.0
CIV,Cote d'Ivoire,Arab Bank for Economic Dev. in Africa (BADEA) (official),Lower middle income,Africa,1977,6.0
CIV,Cote d'Ivoire,Argentina (private),Lower middle income,Africa,1985,2.0
CIV,Cote d'Ivoire,Argentina (private),Lower middle income,Africa,1978,7.5
CIV,Cote d'Ivoire,Asian Infrastructure Investment Bank (official),Lower middle income,Africa,2023,4.8819
CIV,Cote d'Ivoire,Asian Infrastructure Investment Bank (official),Lower middle income,Africa,2022,0.9399
CIV,Cote d'Ivoire,Australia (private),Lower middle income,Africa,1979,9.0
CIV,Cote d'Ivoire,Austria (private),Lower middle income,Africa,1979,7.6249
CIV,Cote d'Ivoire,Austria (private),Lower middle income,Africa,1977,7.4999
CIV,Cote d'Ivoire,Bahrain (private),Lower middle income,Africa,1977,7.565
CIV,Cote d'Ivoire,Belgium (official),Lower middle income,Africa,1982,2.0
CIV,Cote d'Ivoire,Belgium (official),Lower middle income,Africa,1980,2.0
CIV,Cote d'Ivoire,Belgium (official),Lower middle income,Africa,1979,2.0
CIV,Cote d'Ivoire,Belgium (official),Lower middle income,Africa,1977,2.0
CIV,Cote d'Ivoire,Belgium (official),Lower middle income,Africa,1976,1.0
CIV,Cote d'Ivoire,Belgium (private),Lower middle income,Africa,2021,1.8435
CIV,Cote d'Ivoire,Belgium (private),Lower middle income,Africa,2020,0.9
CIV,Cote d'Ivoire,Belgium (private),Lower middle income,Africa,2019,1.032
CIV,Cote d'Ivoire,Belgium (private),Lower middle income,Africa,1983,10.75
CIV,Cote d'Ivoire,Belgium (private),Lower middle income,Africa,1982,7.75
CIV,Cote d'Ivoire,Belgium (private),Lower middle income,Africa,1979,7.5
CIV,Cote d'Ivoire,Belgium (private),Lower middle income,Africa,1977,8.25
CIV,Cote d'Ivoire,Belgium (private),Lower middle income,Africa,1976,7.9401
CIV,Cote d'Ivoire,Bondholders (private),Lower middle income,Africa,2021,5.3947
CIV,Cote d'Ivoire,Bondholders (private),Lower middle income,Africa,2020,4.8749
CIV,Cote d'Ivoire,Bondholders (private),Lower middle income,Africa,2019,6.375
CIV,Cote d'Ivoire,Bondholders (private),Lower middle income,Africa,2018,5.9374
CIV,Cote d'Ivoire,Bondholders (private),Lower middle income,Africa,2017,5.764
CIV,Cote d'Ivoire,Bondholders (private),Lower middle income,Africa,2015,6.375
CIV,Cote d'Ivoire,Bondholders (private),Lower middle income,Africa,2014,5.375
CIV,Cote d'Ivoire,Bondholders (private),Lower middle income,Africa,2012,3.25
CIV,Cote d'Ivoire,Bondholders (private),Lower middle income,Africa,1973,8.6999
CIV,Cote d'Ivoire,Bondholders (private),Lower middle income,Africa,1970,8.5
CIV,Cote d'Ivoire,Brazil (private),Lower middle income,Africa,1979,7.0
CIV,Cote d'Ivoire,Burkina Faso (private),Lower middle income,Africa,1980,10.5
CIV,Cote d'Ivoire,Canada (official),Lower middle income,Africa,1983,12.2501
CIV,Cote d'Ivoire,Canada (official),Lower middle income,Africa,1981,1.3065
CIV,Cote d'Ivoire,Canada (official),Lower middle income,Africa,1979,9.5
CIV,Cote d'Ivoire,Canada (official),Lower middle income,Africa,1976,8.7913
CIV,Cote d'Ivoire,Canada (private),Lower middle income,Africa,1982,14.5038
CIV,Cote d'Ivoire,Canada (private),Lower middle income,Africa,1981,17.625
CIV,Cote d'Ivoire,Canada (private),Lower middle income,Africa,1979,9.75
CIV,Cote d'Ivoire,Canada (private),Lower middle income,Africa,1976,8.1665
CIV,Cote d'Ivoire,Canada (private),Lower middle income,Africa,1973,13.1049
CIV,Cote d'Ivoire,China (official),Lower middle income,Africa,2020,1.9314
CIV,Cote d'Ivoire,China (official),Lower middle income,Africa,2019,2.1623
CIV,Cote d'Ivoire,China (official),Lower middle income,Africa,2018,2.0
CIV,Cote d'Ivoire,China (official),Lower middle income,Africa,2017,1.9999
CIV,Cote d'Ivoire,China (official),Lower middle income,Africa,2016,2.0
CIV,Cote d'Ivoire,China (official),Lower middle income,Africa,2015,1.7722
CIV,Cote d'Ivoire,China (official),Lower middle income,Africa,2014,1.8961
CIV,Cote d'Ivoire,China (official),Lower middle income,Africa,2013,1.9682
CIV,Cote d'Ivoire,China (official),Lower middle income,Africa,2012,1.3849
CIV,Cote d'Ivoire,China (official),Lower middle income,Africa,2011,1.9468
CIV,Cote d'Ivoire,China (official),Lower middle income,Africa,2010,2.0
CIV,Cote d'Ivoire,China (official),Lower middle income,Africa,2008,1.8461
CIV,Cote d'Ivoire,China (official),Lower middle income,Africa,2000,0.5102
CIV,Cote d'Ivoire,China (official),Lower middle income,Africa,1997,5.0
CIV,Cote d'Ivoire,China (private),Lower middle income,Africa,2023,1.9999
CIV,Cote d'Ivoire,China (private),Lower middle income,Africa,2021,2.0
CIV,Cote d'Ivoire,China (private),Lower middle income,Africa,2020,2.7
CIV,Cote d'Ivoire,China (private),Lower middle income,Africa,2019,2.7
CIV,Cote d'Ivoire,China (private),Lower middle income,Africa,2018,3.6846
CIV,Cote d'Ivoire,China (private),Lower middle income,Africa,2007,0.5
CIV,Cote d'Ivoire,Congo Republic (official),Lower middle income,Africa,2013,4.0
CIV,Cote d'Ivoire,Czechia (private),Lower middle income,Africa,2018,2.2
CIV,Cote d'Ivoire,Economic Community of West African States (ECOWAS) (official),Lower middle income,Africa,2022,3.6569
CIV,Cote d'Ivoire,Economic Community of West African States (ECOWAS) (official),Lower middle income,Africa,2021,6.9999
CIV,Cote d'Ivoire,Economic Community of West African States (ECOWAS) (official),Lower middle income,Africa,2020,5.0
CIV,Cote d'Ivoire,Economic Community of West African States (ECOWAS) (official),Lower middle income,Africa,2019,2.25
CIV,Cote d'Ivoire,Economic Community of West African States (ECOWAS) (official),Lower middle income,Africa,2018,2.5
CIV,Cote d'Ivoire,Economic Community of West African States (ECOWAS) (official),Lower middle income,Africa,2016,3.0
CIV,Cote d'Ivoire,Economic Community of West African States (ECOWAS) (official),Lower middle income,Africa,2014,2.9999
CIV,Cote d'Ivoire,Economic Community of West African States (ECOWAS) (official),Lower middle income,Africa,2013,3.0
CIV,Cote d'Ivoire,Economic Community of West African States (ECOWAS) (official),Lower middle income,Africa,2011,2.75
CIV,Cote d'Ivoire,Economic Community of West African States (ECOWAS) (official),Lower middle income,Africa,2009,8.5
CIV,Cote d'Ivoire,Economic Community of West African States (ECOWAS) (official),Lower middle income,Africa,2004,3.0
CIV,Cote d'Ivoire,Economic Community of West African States (ECOWAS) (official),Lower middle income,Africa,1996,4.0999
CIV,Cote d'Ivoire,Economic Community of West African States (ECOWAS) (official),Lower middle income,Africa,1984,7.4999
CIV,Cote d'Ivoire,Entente Council (official),Lower middle income,Africa,1991,4.5303
CIV,Cote d'Ivoire,Entente Council (official),Lower middle income,Africa,1987,0.75
CIV,Cote d'Ivoire,Entente Council (official),Lower middle income,Africa,1983,5.0
CIV,Cote d'Ivoire,Entente Council (official),Lower middle income,Africa,1982,3.5
