entity_code,entity_name,counterpart_name,income_level,continent,year,value
ZMB,Zambia,African Dev. Bank (official),Low income,Africa,2023,1.75
ZMB,Zambia,African Dev. Bank (official),Low income,Africa,2022,1.75
ZMB,Zambia,African Dev. Bank (official),Low income,Africa,2021,0.75
ZMB,Zambia,African Dev. Bank (official),Low income,Africa,2020,1.7499
ZMB,Zambia,African Dev. Bank (official),Low income,Africa,2018,0.462
ZMB,Zambia,African Dev. Bank (official),Low income,Africa,2017,1.3002
ZMB,Zambia,African Dev. Bank (official),Low income,Africa,2016,0.8757
ZMB,Zambia,African Dev. Bank (official),Low income,Africa,2015,0.6185
ZMB,Zambia,African Dev. Bank (official),Low income,Africa,2014,0.7499
ZMB,Zambia,African Dev. Bank (official),Low income,Africa,2013,0.75
ZMB,Zambia,African Dev. Bank (official),Low income,Africa,2012,0.75
ZMB,Zambia,African Dev. Bank (official),Low income,Africa,2011,0.7499
ZMB,Zambia,African Dev. Bank (official),Low income,Africa,2010,0.7499
ZMB,Zambia,African Dev. Bank (official),Low income,Africa,2008,0.7499
ZMB,Zambia,African Dev. Bank (official),Low income,Africa,2007,0.75
ZMB,Zambia,African Dev. Bank (official),Low income,Africa,2005,0.75
ZMB,Zambia,African Dev. Bank (official),Low income,Africa,2004,0.7499
ZMB,Zambia,African Dev. Bank (official),Low income,Africa,2001,1.0865
ZMB,Zambia,African Dev. Bank (official),Low income,Africa,1997,0.75
ZMB,Zambia,African Dev. Bank (official),Low income,Africa,1993,0.75
ZMB,Zambia,African Dev. Bank (official),Low income,Africa,1992,2.5328
ZMB,Zambia,African Dev. Bank (official),Low income,Africa,1991,0.7499
ZMB,Zambia,African Dev. Bank (official),Low income,Africa,1990,7.4894
ZMB,Zambia,African Dev. Bank (official),Low income,Africa,1989,0.7499
ZMB,Zambia,African Dev. Bank (official),Low income,Africa,1988,6.7968
ZMB,Zambia,African Dev. Bank (official),Low income,Africa,1987,6.1692
ZMB,Zambia,African Dev. Bank (official),Low income,Africa,1986,7.9612
ZMB,Zambia,African Dev. Bank (official),Low income,Africa,1985,0.75
ZMB,Zambia,African Dev. Bank (official),Low income,Africa,1984,9.2415
ZMB,Zambia,African Dev. Bank (official),Low income,Africa,1983,9.5
ZMB,Zambia,African Dev. Bank (official),Low income,Africa,1982,4.3104
ZMB,Zambia,African Dev. Bank (official),Low income,Africa,1981,3.5551
ZMB,Zambia,African Dev. Bank (official),Low income,Africa,1980,5.2004
ZMB,Zambia,African Dev. Bank (official),Low income,Africa,1979,3.2766
ZMB,Zambia,African Dev. Bank (official),Low income,Africa,1978,7.0
ZMB,Zambia,African Dev. Bank (official),Low income,Africa,1974,6.0
ZMB,Zambia,African Dev. Bank (official),Low income,Africa,1973,5.9999
ZMB,Zambia,African Dev. Bank (official),Low income,Africa,1971,6.0
ZMB,Zambia,Arab Bank for Economic Dev. in Africa (BADEA) (official),Low income,Africa,2011,1.0
ZMB,Zambia,Arab Bank for Economic Dev. in Africa (BADEA) (official),Low income,Africa,2010,1.0
ZMB,Zambia,Arab Bank for Economic Dev. in Africa (BADEA) (official),Low income,Africa,2006,0.3876
ZMB,Zambia,Arab Bank for Economic Dev. in Africa (BADEA) (official),Low income,Africa,2004,2.0
ZMB,Zambia,Arab Bank for Economic Dev. in Africa (BADEA) (official),Low income,Africa,1982,8.0
ZMB,Zambia,Arab Bank for Economic Dev. in Africa (BADEA) (official),Low income,Africa,1978,4.0
ZMB,Zambia,Arab Fund for Tech. Assist. to African Countries (official),Low income,Africa,2004,9.0
ZMB,Zambia,Austria (official),Low income,Africa,1975,2.9999
ZMB,Zambia,Austria (private),Low income,Africa,1984,8.75
ZMB,Zambia,Austria (private),Low income,Africa,1979,6.964
ZMB,Zambia,Austria (private),Low income,Africa,1977,6.8
ZMB,Zambia,Austria (private),Low income,Africa,1974,6.0
ZMB,Zambia,Bahamas (private),Low income,Africa,1997,7.0
ZMB,Zambia,Bahamas (private),Low income,Africa,1992,3.5
ZMB,Zambia,Bahamas (private),Low income,Africa,1989,10.5
ZMB,Zambia,Bahamas (private),Low income,Africa,1986,11.75
