entity_code,entity_name,counterpart_name,income_level,continent,year,value
DZA,Algeria,African Dev. Bank (official),Lower middle income,Africa,2016,0.7499
DZA,Algeria,African Dev. Bank (official),Lower middle income,Africa,2003,1.2593
DZA,Algeria,African Dev. Bank (official),Lower middle income,Africa,2001,3.8111
DZA,Algeria,African Dev. Bank (official),Lower middle income,Africa,2000,6.9999
DZA,Algeria,African Dev. Bank (official),Lower middle income,Africa,1999,5.2449
DZA,Algeria,African Dev. Bank (official),Lower middle income,Africa,1998,7.3099
DZA,Algeria,African Dev. Bank (official),Lower middle income,Africa,1997,7.3099
DZA,Algeria,African Dev. Bank (official),Lower middle income,Africa,1996,7.3099
DZA,Algeria,African Dev. Bank (official),Lower middle income,Africa,1995,7.1249
DZA,Algeria,African Dev. Bank (official),Lower middle income,Africa,1994,12.56
DZA,Algeria,African Dev. Bank (official),Lower middle income,Africa,1993,8.018
DZA,Algeria,African Dev. Bank (official),Lower middle income,Africa,1992,7.9981
DZA,Algeria,African Dev. Bank (official),Lower middle income,Africa,1991,7.812
DZA,Algeria,African Dev. Bank (official),Lower middle income,Africa,1990,7.4687
DZA,Algeria,African Dev. Bank (official),Lower middle income,Africa,1989,7.368
DZA,Algeria,African Dev. Bank (official),Lower middle income,Africa,1987,8.3
DZA,Algeria,African Dev. Bank (official),Lower middle income,Africa,1978,8.0
DZA,Algeria,African Dev. Bank (official),Lower middle income,Africa,1976,7.0
DZA,Algeria,African Dev. Bank (official),Lower middle income,Africa,1974,7.0
DZA,Algeria,African Dev. Bank (official),Lower middle income,Africa,1972,6.7499
DZA,Algeria,Arab Fund for Economic & Social Development (official),Lower middle income,Africa,2002,4.5
DZA,Algeria,Arab Fund for Economic & Social Development (official),Lower middle income,Africa,2001,4.5
DZA,Algeria,Arab Fund for Economic & Social Development (official),Lower middle income,Africa,2000,4.5
DZA,Algeria,Arab Fund for Economic & Social Development (official),Lower middle income,Africa,1999,4.5
DZA,Algeria,Arab Fund for Economic & Social Development (official),Lower middle income,Africa,1998,3.0
DZA,Algeria,Arab Fund for Economic & Social Development (official),Lower middle income,Africa,1997,4.5
DZA,Algeria,Arab Fund for Economic & Social Development (official),Lower middle income,Africa,1996,4.4999
DZA,Algeria,Arab Fund for Economic & Social Development (official),Lower middle income,Africa,1994,4.4999
DZA,Algeria,Arab Fund for Economic & Social Development (official),Lower middle income,Africa,1993,4.8373
DZA,Algeria,Arab Fund for Economic & Social Development (official),Lower middle income,Africa,1992,5.9999
DZA,Algeria,Arab Fund for Economic & Social Development (official),Lower middle income,Africa,1991,4.1833
DZA,Algeria,Arab Fund for Economic & Social Development (official),Lower middle income,Africa,1989,6.0
DZA,Algeria,Arab Fund for Economic & Social Development (official),Lower middle income,Africa,1988,4.5
DZA,Algeria,Arab Fund for Economic & Social Development (official),Lower middle income,Africa,1986,5.9999
DZA,Algeria,Arab Fund for Economic & Social Development (official),Lower middle income,Africa,1984,6.0
DZA,Algeria,Arab Fund for Economic & Social Development (official),Lower middle income,Africa,1982,6.2336
DZA,Algeria,Arab Fund for Economic & Social Development (official),Lower middle income,Africa,1981,6.0
DZA,Algeria,Arab Fund for Economic & Social Development (official),Lower middle income,Africa,1980,5.9999
DZA,Algeria,Arab Fund for Economic & Social Development (official),Lower middle income,Africa,1977,5.9999
DZA,Algeria,Arab Fund for Economic & Social Development (official),Lower middle income,Africa,1975,6.0
DZA,Algeria,Arab Fund for Economic & Social Development (official),Lower middle income,Africa,1974,6.0
DZA,Algeria,Arab Monetary Fund (official),Lower middle income,Africa,2001,4.6849
DZA,Algeria,Arab Monetary Fund (official),Lower middle income,Africa,2000,4.685
DZA,Algeria,Arab Monetary Fund (official),Lower middle income,Africa,1999,5.6911
DZA,Algeria,Arab Monetary Fund (official),Lower middle income,Africa,1998,4.6849
DZA,Algeria,Arab Monetary Fund (official),Lower middle income,Africa,1997,5.9149
DZA,Algeria,Arab Monetary Fund (official),Lower middle income,Africa,1996,0.2499
DZA,Algeria,Arab Monetary Fund (official),Lower middle income,Africa,1995,5.1244
DZA,Algeria,Arab Monetary Fund (official),Lower middle income,Africa,1994,0.2858
DZA,Algeria,Arab Monetary Fund (official),Lower middle income,Africa,1993,4.0049
DZA,Algeria,Arab Monetary Fund (official),Lower middle income,Africa,1992,4.5685
DZA,Algeria,Arab Monetary Fund (official),Lower middle income,Africa,1989,5.75
DZA,Algeria,Arab Monetary Fund (official),Lower middle income,Africa,1988,5.176
DZA,Algeria,Australia (private),Lower middle income,Africa,1987,6.8099
DZA,Algeria,Austria (official),Lower middle income,Africa,1988,7.0
DZA,Algeria,Austria (official),Lower middle income,Africa,1987,6.6999
DZA,Algeria,Austria (private),Lower middle income,Africa,2006,5.9999
DZA,Algeria,Austria (private),Lower middle income,Africa,2004,1.0251
DZA,Algeria,Austria (private),Lower middle income,Africa,2003,2.5833
DZA,Algeria,Austria (private),Lower middle income,Africa,2002,0.5
DZA,Algeria,Austria (private),Lower middle income,Africa,2001,1.6136
DZA,Algeria,Austria (private),Lower middle income,Africa,2000,6.8115
DZA,Algeria,Austria (private),Lower middle income,Africa,1999,5.8736
DZA,Algeria,Austria (private),Lower middle income,Africa,1998,8.25
DZA,Algeria,Austria (private),Lower middle income,Africa,1997,6.0
DZA,Algeria,Austria (private),Lower middle income,Africa,1994,5.9533
DZA,Algeria,Austria (private),Lower middle income,Africa,1993,4.7258
DZA,Algeria,Austria (private),Lower middle income,Africa,1992,6.2744
DZA,Algeria,Austria (private),Lower middle income,Africa,1991,6.5269
DZA,Algeria,Austria (private),Lower middle income,Africa,1990,8.6074
DZA,Algeria,Austria (private),Lower middle income,Africa,1989,6.0668
DZA,Algeria,Austria (private),Lower middle income,Africa,1988,7.5718
DZA,Algeria,Austria (private),Lower middle income,Africa,1987,6.9298
DZA,Algeria,Austria (private),Lower middle income,Africa,1986,6.2269
DZA,Algeria,Austria (private),Lower middle income,Africa,1985,6.2737
DZA,Algeria,Austria (private),Lower middle income,Africa,1984,6.5118
DZA,Algeria,Austria (private),Lower middle income,Africa,1983,7.6866
DZA,Algeria,Austria (private),Lower middle income,Africa,1982,7.7992
DZA,Algeria,Austria (private),Lower middle income,Africa,1981,7.5788
