entity_code,entity_name,counterpart_name,income_level,continent,year,value
MLI,Mali,African Dev. Bank (official),Low income,Africa,2023,0.75
MLI,Mali,African Dev. Bank (official),Low income,Africa,2020,0.75
MLI,Mali,African Dev. Bank (official),Low income,Africa,2019,3.048
MLI,Mali,African Dev. Bank (official),Low income,Africa,2018,0.7499
MLI,Mali,African Dev. Bank (official),Low income,Africa,2017,0.75
MLI,Mali,African Dev. Bank (official),Low income,Africa,2016,0.75
MLI,Mali,African Dev. Bank (official),Low income,Africa,2015,0.75
MLI,Mali,African Dev. Bank (official),Low income,Africa,2014,0.75
MLI,Mali,African Dev. Bank (official),Low income,Africa,2013,0.75
MLI,Mali,African Dev. Bank (official),Low income,Africa,2012,0.75
MLI,Mali,African Dev. Bank (official),Low income,Africa,2011,0.6101
MLI,Mali,African Dev. Bank (official),Low income,Africa,2010,0.7499
MLI,Mali,African Dev. Bank (official),Low income,Africa,2009,0.75
MLI,Mali,African Dev. Bank (official),Low income,Africa,2008,0.7499
MLI,Mali,African Dev. Bank (official),Low income,Africa,2007,0.75
MLI,Mali,African Dev. Bank (official),Low income,Africa,2006,0.75
MLI,Mali,African Dev. Bank (official),Low income,Africa,2005,0.7499
MLI,Mali,African Dev. Bank (official),Low income,Africa,2004,0.7499
MLI,Mali,African Dev. Bank (official),Low income,Africa,2003,0.75
MLI,Mali,African Dev. Bank (official),Low income,Africa,2002,0.7499
MLI,Mali,African Dev. Bank (official),Low income,Africa,2001,0.75
MLI,Mali,African Dev. Bank (official),Low income,Africa,2000,0.75
MLI,Mali,African Dev. Bank (official),Low income,Africa,1999,0.75
MLI,Mali,African Dev. Bank (official),Low income,Africa,1997,0.75
MLI,Mali,African Dev. Bank (official),Low income,Africa,1993,0.75
MLI,Mali,African Dev. Bank (official),Low income,Africa,1992,4.2259
MLI,Mali,African Dev. Bank (official),Low income,Africa,1991,0.75
MLI,Mali,African Dev. Bank (official),Low income,Africa,1989,0.75
MLI,Mali,African Dev. Bank (official),Low income,Africa,1988,0.75
MLI,Mali,African Dev. Bank (official),Low income,Africa,1987,0.6822
MLI,Mali,African Dev. Bank (official),Low income,Africa,1986,1.2905
MLI,Mali,African Dev. Bank (official),Low income,Africa,1985,0.75
MLI,Mali,African Dev. Bank (official),Low income,Africa,1984,0.75
MLI,Mali,African Dev. Bank (official),Low income,Africa,1983,0.75
MLI,Mali,African Dev. Bank (official),Low income,Africa,1982,2.1358
MLI,Mali,African Dev. Bank (official),Low income,Africa,1981,1.1832
MLI,Mali,African Dev. Bank (official),Low income,Africa,1980,0.7499
MLI,Mali,African Dev. Bank (official),Low income,Africa,1979,5.1266
MLI,Mali,African Dev. Bank (official),Low income,Africa,1978,0.75
MLI,Mali,African Dev. Bank (official),Low income,Africa,1977,2.8535
MLI,Mali,African Dev. Bank (official),Low income,Africa,1976,0.75
MLI,Mali,African Dev. Bank (official),Low income,Africa,1975,0.75
MLI,Mali,African Dev. Bank (official),Low income,Africa,1974,0.7499
MLI,Mali,African Dev. Bank (official),Low income,Africa,1970,7.0
MLI,Mali,Algeria (official),Low income,Africa,1993,2.4
MLI,Mali,Algeria (official),Low income,Africa,1986,5.0
MLI,Mali,Algeria (official),Low income,Africa,1983,6.0
MLI,Mali,Algeria (official),Low income,Africa,1982,2.5
MLI,Mali,Arab Bank for Economic Dev. in Africa (BADEA) (official),Low income,Africa,2016,1.0
MLI,Mali,Arab Bank for Economic Dev. in Africa (BADEA) (official),Low income,Africa,2011,1.0
MLI,Mali,Arab Bank for Economic Dev. in Africa (BADEA) (official),Low income,Africa,2010,1.0
MLI,Mali,Arab Bank for Economic Dev. in Africa (BADEA) (official),Low income,Africa,2009,1.4615
MLI,Mali,Arab Bank for Economic Dev. in Africa (BADEA) (official),Low income,Africa,2008,1.0
MLI,Mali,Arab Bank for Economic Dev. in Africa (BADEA) (official),Low income,Africa,2007,1.0
MLI,Mali,Arab Bank for Economic Dev. in Africa (BADEA) (official),Low income,Africa,2006,1.0
MLI,Mali,Arab Bank for Economic Dev. in Africa (BADEA) (official),Low income,Africa,2005,1.0
MLI,Mali,Arab Bank for Economic Dev. in Africa (BADEA) (official),Low income,Africa,2004,3.0
MLI,Mali,Arab Bank for Economic Dev. in Africa (BADEA) (official),Low income,Africa,2003,3.1727
MLI,Mali,Arab Bank for Economic Dev. in Africa (BADEA) (official),Low income,Africa,2002,1.0
MLI,Mali,Arab Bank for Economic Dev. in Africa (BADEA) (official),Low income,Africa,2001,2.9
MLI,Mali,Arab Bank for Economic Dev. in Africa (BADEA) (official),Low income,Africa,1999,2.1297
MLI,Mali,Arab Bank for Economic Dev. in Africa (BADEA) (official),Low income,Africa,1998,3.0
MLI,Mali,Arab Bank for Economic Dev. in Africa (BADEA) (official),Low income,Africa,1997,5.8
MLI,Mali,Arab Bank for Economic Dev. in Africa (BADEA) (official),Low income,Africa,1996,3.0
MLI,Mali,Arab Bank for Economic Dev. in Africa (BADEA) (official),Low income,Africa,1995,5.0
MLI,Mali,Arab Bank for Economic Dev. in Africa (BADEA) (official),Low income,Africa,1993,3.0
MLI,Mali,Arab Bank for Economic Dev. in Africa (BADEA) (official),Low income,Africa,1992,3.0
MLI,Mali,Arab Bank for Economic Dev. in Africa (BADEA) (official),Low income,Africa,1990,3.0
MLI,Mali,Arab Bank for Economic Dev. in Africa (BADEA) (official),Low income,Africa,1980,4.0
MLI,Mali,Arab Bank for Economic Dev. in Africa (BADEA) (official),Low income,Africa,1978,1.0
MLI,Mali,Arab Bank for Economic Dev. in Africa (BADEA) (official),Low income,Africa,1977,2.0
MLI,Mali,Arab Bank for Economic Dev. in Africa (BADEA) (official),Low income,Africa,1976,2.0
MLI,Mali,Arab Fund for Economic & Social Development (official),Low income,Africa,2006,3.0
MLI,Mali,Arab Fund for Economic & Social Development (official),Low income,Africa,2002,3.0
MLI,Mali,Arab Fund for Economic & Social Development (official),Low income,Africa,1994,3.0
MLI,Mali,Arab League (official),Low income,Africa,1975,1.0
MLI,Mali,Arab League (official),Low income,Africa,1974,1.0
MLI,Mali,Austria (official),Low income,Africa,2010,0.8569
MLI,Mali,Belgium (private),Low income,Africa,1982,15.25
MLI,Mali,Central Bank of West African States (BCEAO) (official),Low income,Africa,2003,2.9999
MLI,Mali,China (official),Low income,Africa,2018,1.9999
MLI,Mali,China (official),Low income,Africa,2014,1.4896
MLI,Mali,China (official),Low income,Africa,2013,1.901
MLI,Mali,China (official),Low income,Africa,2011,1.8928
MLI,Mali,China (official),Low income,Africa,2010,0.8171
MLI,Mali,China (official),Low income,Africa,2008,1.8867
MLI,Mali,Cote d'Ivoire (official),Low income,Africa,1995,3.0
MLI,Mali,Czechia (official),Low income,Africa,1974,2.5
MLI,Mali,Economic Community of West African States (ECOWAS) (official),Low income,Africa,2021,7.25
MLI,Mali,Economic Community of West African States (ECOWAS) (official),Low income,Africa,2015,1.75
MLI,Mali,Economic Community of West African States (ECOWAS) (official),Low income,Africa,2012,3.0
MLI,Mali,Economic Community of West African States (ECOWAS) (official),Low income,Africa,2009,2.8586
MLI,Mali,Economic Community of West African States (ECOWAS) (official),Low income,Africa,1995,4.0999
MLI,Mali,Egypt (official),Low income,Africa,1981,2.5
MLI,Mali,Egypt (official),Low income,Africa,1979,2.5
MLI,Mali,European Development Fund (EDF) (official),Low income,Africa,2009,0.7746
MLI,Mali,European Development Fund (EDF) (official),Low income,Africa,1986,0.7499
MLI,Mali,European Development Fund (EDF) (official),Low income,Africa,1984,1.0
MLI,Mali,European Development Fund (EDF) (official),Low income,Africa,1983,1.0
MLI,Mali,European Development Fund (EDF) (official),Low income,Africa,1981,1.0
MLI,Mali,European Economic Community (EEC) (official),Low income,Africa,1980,0.75
MLI,Mali,European Investment Bank (official),Low income,Africa,2020,1.3999
MLI,Mali,European Investment Bank (official),Low income,Africa,2013,1.7999
MLI,Mali,European Investment Bank (official),Low income,Africa,2006,1.7999
MLI,Mali,European Investment Bank (official),Low income,Africa,1992,3.0
MLI,Mali,European Investment Bank (official),Low income,Africa,1988,2.0
MLI,Mali,European Investment Bank (official),Low income,Africa,1985,1.9999
MLI,Mali,European Investment Bank (official),Low income,Africa,1981,2.0
MLI,Mali,European Investment Bank (official),Low income,Africa,1979,2.0
MLI,Mali,European Investment Bank (official),Low income,Africa,1978,2.0
MLI,Mali,France (official),Low income,Africa,2020,0.25
MLI,Mali,France (official),Low income,Africa,2019,0.2499
MLI,Mali,France (official),Low income,Africa,2018,2.95
MLI,Mali,France (official),Low income,Africa,2017,1.12
MLI,Mali,France (official),Low income,Africa,2016,1.2437
MLI,Mali,France (official),Low income,Africa,2015,1.0925
MLI,Mali,France (official),Low income,Africa,2014,1.12
MLI,Mali,France (official),Low income,Africa,2013,1.0
MLI,Mali,France (official),Low income,Africa,2011,1.0
MLI,Mali,France (official),Low income,Africa,2010,2.3099
MLI,Mali,France (official),Low income,Africa,2009,1.0
MLI,Mali,France (official),Low income,Africa,1991,1.5
MLI,Mali,France (official),Low income,Africa,1990,1.8393
MLI,Mali,France (official),Low income,Africa,1989,1.4124
MLI,Mali,France (official),Low income,Africa,1988,5.2616
MLI,Mali,France (official),Low income,Africa,1987,5.6461
MLI,Mali,France (official),Low income,Africa,1986,2.4466
MLI,Mali,France (official),Low income,Africa,1985,2.5232
MLI,Mali,France (official),Low income,Africa,1984,2.4125
MLI,Mali,France (official),Low income,Africa,1983,3.5915
MLI,Mali,France (official),Low income,Africa,1982,5.8211
MLI,Mali,France (official),Low income,Africa,1981,3.8321
MLI,Mali,France (official),Low income,Africa,1980,3.572
MLI,Mali,France (official),Low income,Africa,1979,5.6406
MLI,Mali,France (official),Low income,Africa,1978,6.0798
MLI,Mali,France (official),Low income,Africa,1977,5.8837
MLI,Mali,France (official),Low income,Africa,1976,5.4926
MLI,Mali,France (official),Low income,Africa,1975,5.4999
MLI,Mali,France (official),Low income,Africa,1974,4.8999
MLI,Mali,France (official),Low income,Africa,1973,4.4999
MLI,Mali,France (official),Low income,Africa,1972,3.1799
MLI,Mali,France (official),Low income,Africa,1971,4.4968
MLI,Mali,France (private),Low income,Africa,1985,7.9999
MLI,Mali,France (private),Low income,Africa,1984,10.1536
MLI,Mali,France (private),Low income,Africa,1983,8.0
MLI,Mali,France (private),Low income,Africa,1982,10.1604
MLI,Mali,France (private),Low income,Africa,1981,8.1903
MLI,Mali,France (private),Low income,Africa,1980,10.0387
MLI,Mali,France (private),Low income,Africa,1979,9.543
MLI,Mali,France (private),Low income,Africa,1978,7.1999
MLI,Mali,France (private),Low income,Africa,1977,7.4999
MLI,Mali,France (private),Low income,Africa,1976,6.9999
MLI,Mali,France (private),Low income,Africa,1970,7.0
MLI,Mali,Germany (official),Low income,Africa,1982,0.8569
MLI,Mali,Germany (official),Low income,Africa,1978,0.7499
MLI,Mali,Germany (official),Low income,Africa,1977,0.7499
MLI,Mali,Germany (official),Low income,Africa,1976,0.75
MLI,Mali,Germany (official),Low income,Africa,1975,0.75
MLI,Mali,Germany (official),Low income,Africa,1974,0.75
MLI,Mali,Germany (official),Low income,Africa,1973,0.7499
MLI,Mali,Germany (official),Low income,Africa,1972,0.7623
MLI,Mali,Germany (official),Low income,Africa,1971,1.0
MLI,Mali,Germany (private),Low income,Africa,1982,10.6599
MLI,Mali,Germany (private),Low income,Africa,1975,1.9999
MLI,Mali,India (official),Low income,Africa,2012,1.75
MLI,Mali,India (official),Low income,Africa,2009,1.75
MLI,Mali,India (official),Low income,Africa,2007,0.7
MLI,Mali,India (official),Low income,Africa,2005,1.75
MLI,Mali,International Fund for Agricultural Dev. (official),Low income,Africa,2023,5.0477
MLI,Mali,International Fund for Agricultural Dev. (official),Low income,Africa,2018,0.7499
MLI,Mali,International Fund for Agricultural Dev. (official),Low income,Africa,2014,0.75
MLI,Mali,International Fund for Agricultural Dev. (official),Low income,Africa,2011,0.75
MLI,Mali,International Fund for Agricultural Dev. (official),Low income,Africa,2009,0.7521
MLI,Mali,International Fund for Agricultural Dev. (official),Low income,Africa,2007,0.7499
MLI,Mali,International Fund for Agricultural Dev. (official),Low income,Africa,2005,0.75
MLI,Mali,International Fund for Agricultural Dev. (official),Low income,Africa,1999,7.4999
MLI,Mali,International Fund for Agricultural Dev. (official),Low income,Africa,1996,0.75
MLI,Mali,International Fund for Agricultural Dev. (official),Low income,Africa,1995,0.7499
MLI,Mali,International Fund for Agricultural Dev. (official),Low income,Africa,1991,1.0
MLI,Mali,International Fund for Agricultural Dev. (official),Low income,Africa,1989,1.0
MLI,Mali,International Fund for Agricultural Dev. (official),Low income,Africa,1987,1.0
MLI,Mali,International Fund for Agricultural Dev. (official),Low income,Africa,1983,1.0
MLI,Mali,International Fund for Agricultural Dev. (official),Low income,Africa,1982,1.0
MLI,Mali,Iraq (official),Low income,Africa,2018,1.0
MLI,Mali,Iraq (official),Low income,Africa,1981,3.5
MLI,Mali,Islamic Dev. Bank (official),Low income,Africa,2023,1.4999
MLI,Mali,Islamic Dev. Bank (official),Low income,Africa,2020,0.7666
MLI,Mali,Islamic Dev. Bank (official),Low income,Africa,2017,3.0
MLI,Mali,Islamic Dev. Bank (official),Low income,Africa,2014,1.3879
MLI,Mali,Islamic Dev. Bank (official),Low income,Africa,2013,1.586
MLI,Mali,Islamic Dev. Bank (official),Low income,Africa,2012,0.6683
MLI,Mali,Islamic Dev. Bank (official),Low income,Africa,2011,1.536
MLI,Mali,Islamic Dev. Bank (official),Low income,Africa,2010,1.6349
MLI,Mali,Islamic Dev. Bank (official),Low income,Africa,2009,0.676
MLI,Mali,Islamic Dev. Bank (official),Low income,Africa,2007,3.6543
MLI,Mali,Islamic Dev. Bank (official),Low income,Africa,2005,0.0698
MLI,Mali,Islamic Dev. Bank (official),Low income,Africa,2004,1.5005
MLI,Mali,Islamic Dev. Bank (official),Low income,Africa,2003,1.2814
MLI,Mali,Islamic Dev. Bank (official),Low income,Africa,2002,0.1252
MLI,Mali,Islamic Dev. Bank (official),Low income,Africa,2001,0.0684
MLI,Mali,Islamic Dev. Bank (official),Low income,Africa,2000,0.2559
MLI,Mali,Islamic Dev. Bank (official),Low income,Africa,1999,1.8391
MLI,Mali,Islamic Dev. Bank (official),Low income,Africa,1998,1.3739
MLI,Mali,Islamic Dev. Bank (official),Low income,Africa,1997,0.8506
MLI,Mali,Islamic Dev. Bank (official),Low income,Africa,1992,2.136
MLI,Mali,Islamic Dev. Bank (official),Low income,Africa,1991,1.7732
MLI,Mali,Islamic Dev. Bank (official),Low income,Africa,1990,0.5
MLI,Mali,Islamic Dev. Bank (official),Low income,Africa,1989,0.466
MLI,Mali,Islamic Dev. Bank (official),Low income,Africa,1987,2.4999
MLI,Mali,Islamic Dev. Bank (official),Low income,Africa,1986,2.0265
MLI,Mali,Islamic Dev. Bank (official),Low income,Africa,1984,1.0193
MLI,Mali,Islamic Dev. Bank (official),Low income,Africa,1982,2.533
MLI,Mali,Islamic Dev. Bank (official),Low income,Africa,1979,2.4999
MLI,Mali,Italy (official),Low income,Africa,2019,0.5
MLI,Mali,Italy (official),Low income,Africa,1993,3.0707
MLI,Mali,Italy (official),Low income,Africa,1983,4.0
MLI,Mali,Italy (private),Low income,Africa,1973,6.5
MLI,Mali,Japan (official),Low income,Africa,1995,1.0
MLI,Mali,Japan (official),Low income,Africa,1983,2.7017
MLI,Mali,Kuwait (official),Low income,Africa,2022,2.0
MLI,Mali,Kuwait (official),Low income,Africa,2014,1.0
MLI,Mali,Kuwait (official),Low income,Africa,2010,2.0
MLI,Mali,Kuwait (official),Low income,Africa,2009,1.5
MLI,Mali,Kuwait (official),Low income,Africa,2008,3.0
MLI,Mali,Kuwait (official),Low income,Africa,2005,2.5
MLI,Mali,Kuwait (official),Low income,Africa,2004,1.9999
MLI,Mali,Kuwait (official),Low income,Africa,2002,3.0
MLI,Mali,Kuwait (official),Low income,Africa,2001,1.9848
MLI,Mali,Kuwait (official),Low income,Africa,1999,5.0
MLI,Mali,Kuwait (official),Low income,Africa,1996,2.4999
MLI,Mali,Kuwait (official),Low income,Africa,1982,2.0
MLI,Mali,Kuwait (official),Low income,Africa,1980,2.0
MLI,Mali,Kuwait (official),Low income,Africa,1976,2.5
MLI,Mali,Libya (official),Low income,Africa,1992,4.25
MLI,Mali,Libya (official),Low income,Africa,1973,2.0
MLI,Mali,Multiple Lenders (private),Low income,Africa,1985,11.5
MLI,Mali,Multiple Lenders (private),Low income,Africa,1982,15.255
MLI,Mali,Multiple Lenders (private),Low income,Africa,1978,10.0
MLI,Mali,Netherlands (private),Low income,Africa,2009,3.97
MLI,Mali,Netherlands (private),Low income,Africa,2008,5.8629
MLI,Mali,Netherlands (private),Low income,Africa,2003,3.8964
MLI,Mali,Netherlands (private),Low income,Africa,1985,9.4999
MLI,Mali,OPEC Fund for International Dev. (official),Low income,Africa,2020,1.0
MLI,Mali,OPEC Fund for International Dev. (official),Low income,Africa,2016,1.5
MLI,Mali,OPEC Fund for International Dev. (official),Low income,Africa,2014,1.25
MLI,Mali,OPEC Fund for International Dev. (official),Low income,Africa,2013,1.25
MLI,Mali,OPEC Fund for International Dev. (official),Low income,Africa,2010,2.3076
MLI,Mali,OPEC Fund for International Dev. (official),Low income,Africa,2009,1.1152
MLI,Mali,OPEC Fund for International Dev. (official),Low income,Africa,2008,1.1028
MLI,Mali,OPEC Fund for International Dev. (official),Low income,Africa,2007,3.0
