entity_code,entity_name,counterpart_name,income_level,continent,indicator_code,year,value
GIN,Guinea,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2023,1.0
GIN,Guinea,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2022,1.3356
GIN,Guinea,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2020,0.7499
GIN,Guinea,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2019,0.75
GIN,Guinea,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2018,0.7499
GIN,Guinea,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2017,0.75
GIN,Guinea,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2016,0.75
GIN,Guinea,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2015,0.75
GIN,Guinea,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2014,0.75
GIN,Guinea,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2013,0.7499
GIN,Guinea,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2007,0.7499
GIN,Guinea,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2006,0.75
GIN,Guinea,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2004,0.7499
GIN,Guinea,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2003,0.75
GIN,Guinea,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2002,0.7499
GIN,Guinea,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2001,0.75
GIN,Guinea,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2000,0.75
GIN,Guinea,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1997,0.75
GIN,Guinea,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1993,0.75
GIN,Guinea,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1992,6.6814
GIN,Guinea,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1991,0.75
GIN,Guinea,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1990,6.8353
GIN,Guinea,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1989,2.5112
GIN,Guinea,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1987,4.387
GIN,Guinea,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1986,0.5245
GIN,Guinea,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1985,0.75
GIN,Guinea,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1984,3.7726
GIN,Guinea,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1983,5.5004
GIN,Guinea,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1982,6.9999
GIN,Guinea,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1981,0.7499
GIN,Guinea,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1979,0.987
GIN,Guinea,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1978,4.5019
GIN,Guinea,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1976,7.3342
GIN,Guinea,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1974,6.0
GIN,Guinea,African Export-Import Bank,Low income,Africa,DT.INR.OFFT,2023,5.0914
