entity_code,entity_name,counterpart_name,income_level,continent,year,value
SEN,Senegal,African Dev. Bank (official),Lower middle income,Africa,2023,1.7161
SEN,Senegal,African Dev. Bank (official),Lower middle income,Africa,2022,1.1173
SEN,Senegal,African Dev. Bank (official),Lower middle income,Africa,2021,2.0468
SEN,Senegal,African Dev. Bank (official),Lower middle income,Africa,2020,1.2499
SEN,Senegal,African Dev. Bank (official),Lower middle income,Africa,2019,0.9736
SEN,Senegal,African Dev. Bank (official),Lower middle income,Africa,2018,0.6548
SEN,Senegal,African Dev. Bank (official),Lower middle income,Africa,2017,0.0831
SEN,Senegal,African Dev. Bank (official),Lower middle income,Africa,2016,0.6457
SEN,Senegal,African Dev. Bank (official),Lower middle income,Africa,2015,0.4314
SEN,Senegal,African Dev. Bank (official),Lower middle income,Africa,2014,0.75
SEN,Senegal,African Dev. Bank (official),Lower middle income,Africa,2013,0.7499
SEN,Senegal,African Dev. Bank (official),Lower middle income,Africa,2012,0.7499
SEN,Senegal,African Dev. Bank (official),Lower middle income,Africa,2011,0.75
SEN,Senegal,African Dev. Bank (official),Lower middle income,Africa,2009,0.75
SEN,Senegal,African Dev. Bank (official),Lower middle income,Africa,2008,0.75
SEN,Senegal,African Dev. Bank (official),Lower middle income,Africa,2007,0.75
SEN,Senegal,African Dev. Bank (official),Lower middle income,Africa,2006,0.75
SEN,Senegal,African Dev. Bank (official),Lower middle income,Africa,2005,0.75
SEN,Senegal,African Dev. Bank (official),Lower middle income,Africa,2004,0.7499
SEN,Senegal,African Dev. Bank (official),Lower middle income,Africa,2003,0.75
SEN,Senegal,African Dev. Bank (official),Lower middle income,Africa,2002,0.7499
SEN,Senegal,African Dev. Bank (official),Lower middle income,Africa,2001,0.7499
SEN,Senegal,African Dev. Bank (official),Lower middle income,Africa,2000,0.7499
SEN,Senegal,African Dev. Bank (official),Lower middle income,Africa,1999,0.75
SEN,Senegal,African Dev. Bank (official),Lower middle income,Africa,1998,0.75
SEN,Senegal,African Dev. Bank (official),Lower middle income,Africa,1997,0.75
SEN,Senegal,African Dev. Bank (official),Lower middle income,Africa,1996,0.75
SEN,Senegal,African Dev. Bank (official),Lower middle income,Africa,1992,0.7499
SEN,Senegal,African Dev. Bank (official),Lower middle income,Africa,1991,5.9219
SEN,Senegal,African Dev. Bank (official),Lower middle income,Africa,1990,0.75
SEN,Senegal,African Dev. Bank (official),Lower middle income,Africa,1989,0.75
SEN,Senegal,African Dev. Bank (official),Lower middle income,Africa,1987,3.327
SEN,Senegal,African Dev. Bank (official),Lower middle income,Africa,1986,4.1353
SEN,Senegal,African Dev. Bank (official),Lower middle income,Africa,1984,0.6774
SEN,Senegal,African Dev. Bank (official),Lower middle income,Africa,1982,3.8492
SEN,Senegal,African Dev. Bank (official),Lower middle income,Africa,1981,6.3018
SEN,Senegal,African Dev. Bank (official),Lower middle income,Africa,1980,7.6855
SEN,Senegal,African Dev. Bank (official),Lower middle income,Africa,1979,7.0
SEN,Senegal,African Dev. Bank (official),Lower middle income,Africa,1978,0.75
SEN,Senegal,African Dev. Bank (official),Lower middle income,Africa,1977,8.0
SEN,Senegal,African Dev. Bank (official),Lower middle income,Africa,1976,7.0
SEN,Senegal,African Dev. Bank (official),Lower middle income,Africa,1975,0.75
SEN,Senegal,African Dev. Bank (official),Lower middle income,Africa,1974,1.0718
SEN,Senegal,African Dev. Bank (official),Lower middle income,Africa,1973,6.9999
SEN,Senegal,African Export-Import Bank (official),Lower middle income,Africa,2016,5.2501
SEN,Senegal,Algeria (official),Lower middle income,Africa,1987,7.0
SEN,Senegal,Algeria (official),Lower middle income,Africa,1984,6.0
SEN,Senegal,Algeria (official),Lower middle income,Africa,1983,6.0
SEN,Senegal,Arab Bank for Economic Dev. in Africa (BADEA) (official),Lower middle income,Africa,2023,3.5152
SEN,Senegal,Arab Bank for Economic Dev. in Africa (BADEA) (official),Lower middle income,Africa,2022,2.7021
SEN,Senegal,Arab Bank for Economic Dev. in Africa (BADEA) (official),Lower middle income,Africa,2020,1.9563
SEN,Senegal,Arab Bank for Economic Dev. in Africa (BADEA) (official),Lower middle income,Africa,2018,2.0
SEN,Senegal,Arab Bank for Economic Dev. in Africa (BADEA) (official),Lower middle income,Africa,2017,2.0
SEN,Senegal,Arab Bank for Economic Dev. in Africa (BADEA) (official),Lower middle income,Africa,2016,1.0
SEN,Senegal,Arab Bank for Economic Dev. in Africa (BADEA) (official),Lower middle income,Africa,2015,1.0
SEN,Senegal,Arab Bank for Economic Dev. in Africa (BADEA) (official),Lower middle income,Africa,2014,0.01
SEN,Senegal,Arab Bank for Economic Dev. in Africa (BADEA) (official),Lower middle income,Africa,2013,1.0
SEN,Senegal,Arab Bank for Economic Dev. in Africa (BADEA) (official),Lower middle income,Africa,2012,1.0
SEN,Senegal,Arab Bank for Economic Dev. in Africa (BADEA) (official),Lower middle income,Africa,2011,1.2283
SEN,Senegal,Arab Bank for Economic Dev. in Africa (BADEA) (official),Lower middle income,Africa,2009,1.0
SEN,Senegal,Arab Bank for Economic Dev. in Africa (BADEA) (official),Lower middle income,Africa,2008,1.0
SEN,Senegal,Arab Bank for Economic Dev. in Africa (BADEA) (official),Lower middle income,Africa,2007,1.0
SEN,Senegal,Arab Bank for Economic Dev. in Africa (BADEA) (official),Lower middle income,Africa,2006,1.0986
SEN,Senegal,Arab Bank for Economic Dev. in Africa (BADEA) (official),Lower middle income,Africa,2005,1.0234
SEN,Senegal,Arab Bank for Economic Dev. in Africa (BADEA) (official),Lower middle income,Africa,2004,1.2256
SEN,Senegal,Arab Bank for Economic Dev. in Africa (BADEA) (official),Lower middle income,Africa,2003,2.1032
SEN,Senegal,Arab Bank for Economic Dev. in Africa (BADEA) (official),Lower middle income,Africa,2002,2.2465
SEN,Senegal,Arab Bank for Economic Dev. in Africa (BADEA) (official),Lower middle income,Africa,2001,2.5784
SEN,Senegal,Arab Bank for Economic Dev. in Africa (BADEA) (official),Lower middle income,Africa,1999,3.0647
SEN,Senegal,Arab Bank for Economic Dev. in Africa (BADEA) (official),Lower middle income,Africa,1997,3.0
