entity_code,entity_name,counterpart_name,income_level,continent,indicator_code,year,value
BDI,Burundi,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2005,0.7499
BDI,Burundi,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1999,0.7499
BDI,Burundi,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1994,0.75
BDI,Burundi,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1993,1.0871
BDI,Burundi,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1992,0.7499
BDI,Burundi,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1991,1.9985
BDI,Burundi,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1990,0.7499
BDI,Burundi,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1989,0.75
BDI,Burundi,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1987,1.9919
BDI,Burundi,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1985,0.75
BDI,Burundi,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1984,1.2255
BDI,Burundi,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1983,9.5
BDI,Burundi,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1982,7.0
BDI,Burundi,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1981,3.5248
BDI,Burundi,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1980,0.75
BDI,Burundi,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1978,0.75
BDI,Burundi,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1977,3.9999
BDI,Burundi,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1976,0.7499
BDI,Burundi,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1975,2.76
BDI,Burundi,Arab Bank for Economic Dev. in Africa (BADEA),Low income,Africa,DT.INR.OFFT,2023,2.0
BDI,Burundi,Arab Bank for Economic Dev. in Africa (BADEA),Low income,Africa,DT.INR.OFFT,2019,3.7647
BDI,Burundi,Arab Bank for Economic Dev. in Africa (BADEA),Low income,Africa,DT.INR.OFFT,2018,2.0
BDI,Burundi,Arab Bank for Economic Dev. in Africa (BADEA),Low income,Africa,DT.INR.OFFT,2017,1.0
BDI,Burundi,Arab Bank for Economic Dev. in Africa (BADEA),Low income,Africa,DT.INR.OFFT,2015,1.0
BDI,Burundi,Arab Bank for Economic Dev. in Africa (BADEA),Low income,Africa,DT.INR.OFFT,2013,1.0
BDI,Burundi,Arab Bank for Economic Dev. in Africa (BADEA),Low income,Africa,DT.INR.OFFT,2009,0.4444
BDI,Burundi,Arab Bank for Economic Dev. in Africa (BADEA),Low income,Africa,DT.INR.OFFT,2008,1.0
BDI,Burundi,Arab Bank for Economic Dev. in Africa (BADEA),Low income,Africa,DT.INR.OFFT,1988,5.5505
BDI,Burundi,Arab Bank for Economic Dev. in Africa (BADEA),Low income,Africa,DT.INR.OFFT,1984,6.0
BDI,Burundi,Arab Bank for Economic Dev. in Africa (BADEA),Low income,Africa,DT.INR.OFFT,1981,5.0
BDI,Burundi,Arab Bank for Economic Dev. in Africa (BADEA),Low income,Africa,DT.INR.OFFT,1978,2.0
BDI,Burundi,Arab Bank for Economic Dev. in Africa (BADEA),Low income,Africa,DT.INR.OFFT,1977,2.0
BDI,Burundi,Belgium,Low income,Africa,DT.INR.PRVT,1998,2.0
BDI,Burundi,Belgium,Low income,Africa,DT.INR.PRVT,1982,7.75
BDI,Burundi,Belgium,Low income,Africa,DT.INR.PRVT,1978,8.2499
BDI,Burundi,Belgium,Low income,Africa,DT.INR.PRVT,1977,8.2499
BDI,Burundi,Belgium,Low income,Africa,DT.INR.PRVT,1970,7.6
BDI,Burundi,China,Low income,Africa,DT.INR.OFFT,2017,2.0
BDI,Burundi,China,Low income,Africa,DT.INR.OFFT,2013,0.2375
BDI,Burundi,China,Low income,Africa,DT.INR.OFFT,1984,8.0
BDI,Burundi,European Development Fund (EDF),Low income,Africa,DT.INR.OFFT,1991,0.5
BDI,Burundi,European Development Fund (EDF),Low income,Africa,DT.INR.OFFT,1988,0.5608
BDI,Burundi,European Development Fund (EDF),Low income,Africa,DT.INR.OFFT,1984,0.7757
BDI,Burundi,European Development Fund (EDF),Low income,Africa,DT.INR.OFFT,1979,1.0
BDI,Burundi,European Economic Community (EEC),Low income,Africa,DT.INR.OFFT,1979,0.75
BDI,Burundi,European Investment Bank,Low income,Africa,DT.INR.OFFT,2014,0.2
BDI,Burundi,European Investment Bank,Low income,Africa,DT.INR.OFFT,1989,2.0
BDI,Burundi,European Investment Bank,Low income,Africa,DT.INR.OFFT,1988,2.0
BDI,Burundi,European Investment Bank,Low income,Africa,DT.INR.OFFT,1986,1.9999
BDI,Burundi,European Investment Bank,Low income,Africa,DT.INR.OFFT,1984,2.0
BDI,Burundi,European Investment Bank,Low income,Africa,DT.INR.OFFT,1982,5.9999
BDI,Burundi,European Investment Bank,Low income,Africa,DT.INR.OFFT,1981,3.1249
BDI,Burundi,European Investment Bank,Low income,Africa,DT.INR.OFFT,1979,2.0
BDI,Burundi,European Investment Bank,Low income,Africa,DT.INR.OFFT,1970,3.0
BDI,Burundi,France,Low income,Africa,DT.INR.OFFT,2007,1.7954
BDI,Burundi,France,Low income,Africa,DT.INR.OFFT,1992,1.8359
BDI,Burundi,France,Low income,Africa,DT.INR.OFFT,1991,2.3858
BDI,Burundi,France,Low income,Africa,DT.INR.OFFT,1990,1.8389
BDI,Burundi,France,Low income,Africa,DT.INR.OFFT,1989,2.9971
BDI,Burundi,France,Low income,Africa,DT.INR.OFFT,1988,3.286
BDI,Burundi,France,Low income,Africa,DT.INR.OFFT,1987,2.7507
BDI,Burundi,France,Low income,Africa,DT.INR.OFFT,1986,3.6325
BDI,Burundi,France,Low income,Africa,DT.INR.OFFT,1985,3.703
BDI,Burundi,France,Low income,Africa,DT.INR.OFFT,1984,5.0
BDI,Burundi,France,Low income,Africa,DT.INR.OFFT,1983,4.4622
BDI,Burundi,France,Low income,Africa,DT.INR.PRVT,1983,8.2949
BDI,Burundi,France,Low income,Africa,DT.INR.OFFT,1982,5.1235
BDI,Burundi,France,Low income,Africa,DT.INR.PRVT,1982,9.5062
BDI,Burundi,France,Low income,Africa,DT.INR.OFFT,1981,6.0
BDI,Burundi,France,Low income,Africa,DT.INR.PRVT,1981,8.9433
BDI,Burundi,France,Low income,Africa,DT.INR.OFFT,1980,3.9166
BDI,Burundi,France,Low income,Africa,DT.INR.OFFT,1979,3.9999
BDI,Burundi,France,Low income,Africa,DT.INR.OFFT,1977,4.0
BDI,Burundi,France,Low income,Africa,DT.INR.PRVT,1976,6.9999
BDI,Burundi,France,Low income,Africa,DT.INR.OFFT,1973,3.5
BDI,Burundi,Germany,Low income,Africa,DT.INR.PRVT,1988,7.5
BDI,Burundi,Germany,Low income,Africa,DT.INR.PRVT,1985,0.5
BDI,Burundi,Germany,Low income,Africa,DT.INR.PRVT,1979,7.4999
BDI,Burundi,Germany,Low income,Africa,DT.INR.OFFT,1978,0.7499
BDI,Burundi,Germany,Low income,Africa,DT.INR.PRVT,1978,7.25
BDI,Burundi,Germany,Low income,Africa,DT.INR.OFFT,1977,0.7499
BDI,Burundi,Germany,Low income,Africa,DT.INR.OFFT,1975,0.75
BDI,Burundi,Germany,Low income,Africa,DT.INR.OFFT,1974,1.8465
BDI,Burundi,India,Low income,Africa,DT.INR.OFFT,2019,1.5
BDI,Burundi,India,Low income,Africa,DT.INR.OFFT,2011,1.7
BDI,Burundi,International Finance Corporation,Low income,Africa,DT.INR.OFFT,1981,14.0
BDI,Burundi,International Fund for Agricultural Dev.,Low income,Africa,DT.INR.OFFT,2022,2.0
BDI,Burundi,International Fund for Agricultural Dev.,Low income,Africa,DT.INR.OFFT,2021,1.5
BDI,Burundi,International Fund for Agricultural Dev.,Low income,Africa,DT.INR.OFFT,2007,0.7499
BDI,Burundi,International Fund for Agricultural Dev.,Low income,Africa,DT.INR.OFFT,2004,0.7499
BDI,Burundi,International Fund for Agricultural Dev.,Low income,Africa,DT.INR.OFFT,1999,0.7499
BDI,Burundi,International Fund for Agricultural Dev.,Low income,Africa,DT.INR.OFFT,1993,1.0
BDI,Burundi,International Fund for Agricultural Dev.,Low income,Africa,DT.INR.OFFT,1989,1.0
BDI,Burundi,International Fund for Agricultural Dev.,Low income,Africa,DT.INR.OFFT,1981,1.0
BDI,Burundi,International Fund for Agricultural Dev.,Low income,Africa,DT.INR.OFFT,1980,0.75
BDI,Burundi,Italy,Low income,Africa,DT.INR.OFFT,1985,2.25
BDI,Burundi,Italy,Low income,Africa,DT.INR.PRVT,1974,4.5
BDI,Burundi,Japan,Low income,Africa,DT.INR.OFFT,1989,1.25
BDI,Burundi,Japan,Low income,Africa,DT.INR.OFFT,1987,1.25
