entity_code,entity_name,counterpart_name,income_level,continent,indicator_code,year,value
CPV,Cabo Verde,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2023,2.782
CPV,Cabo Verde,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2022,1.0499
CPV,Cabo Verde,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2021,1.0499
CPV,Cabo Verde,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2020,1.05
CPV,Cabo Verde,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2019,0.8
CPV,Cabo Verde,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2018,0.407
CPV,Cabo Verde,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2017,0.7499
CPV,Cabo Verde,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2015,0.0288
CPV,Cabo Verde,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2014,0.1889
CPV,Cabo Verde,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2013,0.3361
CPV,Cabo Verde,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2011,1.3694
CPV,Cabo Verde,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2010,0.5702
CPV,Cabo Verde,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2009,0.9426
CPV,Cabo Verde,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2008,0.75
CPV,Cabo Verde,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2006,0.75
CPV,Cabo Verde,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2004,0.7499
CPV,Cabo Verde,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2002,0.75
CPV,Cabo Verde,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2000,0.75
CPV,Cabo Verde,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1997,0.75
CPV,Cabo Verde,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1993,0.75
CPV,Cabo Verde,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1992,1.7745
CPV,Cabo Verde,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1990,0.75
CPV,Cabo Verde,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1989,0.75
CPV,Cabo Verde,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1987,0.7499
CPV,Cabo Verde,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1986,0.7499
CPV,Cabo Verde,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1984,1.3983
CPV,Cabo Verde,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1983,9.4999
CPV,Cabo Verde,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1982,0.7499
CPV,Cabo Verde,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1981,7.0
CPV,Cabo Verde,Arab Bank for Economic Dev. in Africa (BADEA),Lower middle income,Africa,DT.INR.OFFT,2018,2.0
CPV,Cabo Verde,Arab Bank for Economic Dev. in Africa (BADEA),Lower middle income,Africa,DT.INR.OFFT,2013,2.0
CPV,Cabo Verde,Arab Bank for Economic Dev. in Africa (BADEA),Lower middle income,Africa,DT.INR.OFFT,2012,1.0
CPV,Cabo Verde,Arab Bank for Economic Dev. in Africa (BADEA),Lower middle income,Africa,DT.INR.OFFT,2010,1.0
CPV,Cabo Verde,Arab Bank for Economic Dev. in Africa (BADEA),Lower middle income,Africa,DT.INR.OFFT,2009,2.0
CPV,Cabo Verde,Arab Bank for Economic Dev. in Africa (BADEA),Lower middle income,Africa,DT.INR.OFFT,2008,1.5294
CPV,Cabo Verde,Arab Bank for Economic Dev. in Africa (BADEA),Lower middle income,Africa,DT.INR.OFFT,2005,2.5
CPV,Cabo Verde,Arab Bank for Economic Dev. in Africa (BADEA),Lower middle income,Africa,DT.INR.OFFT,2004,1.6452
CPV,Cabo Verde,Arab Bank for Economic Dev. in Africa (BADEA),Lower middle income,Africa,DT.INR.OFFT,2003,2.0
CPV,Cabo Verde,Arab Bank for Economic Dev. in Africa (BADEA),Lower middle income,Africa,DT.INR.OFFT,2000,2.0
CPV,Cabo Verde,Arab Bank for Economic Dev. in Africa (BADEA),Lower middle income,Africa,DT.INR.OFFT,1994,3.4719
CPV,Cabo Verde,Arab Bank for Economic Dev. in Africa (BADEA),Lower middle income,Africa,DT.INR.OFFT,1992,3.0
CPV,Cabo Verde,Arab Bank for Economic Dev. in Africa (BADEA),Lower middle income,Africa,DT.INR.OFFT,1983,5.0
CPV,Cabo Verde,Austria,Lower middle income,Africa,DT.INR.OFFT,2013,0.4
CPV,Cabo Verde,Austria,Lower middle income,Africa,DT.INR.OFFT,2008,0.6499
CPV,Cabo Verde,Belgium,Lower middle income,Africa,DT.INR.PRVT,2018,1.2399
CPV,Cabo Verde,Belgium,Lower middle income,Africa,DT.INR.OFFT,2005,2.0
