entity_code,entity_name,counterpart_name,income_level,continent,indicator_code,year,value
TZA,Tanzania,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2023,3.64
TZA,Tanzania,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2022,0.75
TZA,Tanzania,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2021,1.0444
TZA,Tanzania,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2020,1.3654
TZA,Tanzania,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2019,0.8524
TZA,Tanzania,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2018,2.7663
TZA,Tanzania,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2017,0.75
TZA,Tanzania,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2016,0.7499
TZA,Tanzania,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2015,0.7238
TZA,Tanzania,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2014,0.7499
TZA,Tanzania,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2013,0.75
TZA,Tanzania,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2012,0.75
TZA,Tanzania,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2011,0.7499
TZA,Tanzania,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2010,0.7499
TZA,Tanzania,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2008,0.7499
TZA,Tanzania,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2007,0.7499
TZA,Tanzania,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2006,0.75
TZA,Tanzania,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2005,0.75
TZA,Tanzania,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2004,0.75
TZA,Tanzania,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2003,0.75
TZA,Tanzania,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2002,0.7499
TZA,Tanzania,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2001,0.75
TZA,Tanzania,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1999,0.75
TZA,Tanzania,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1998,0.75
TZA,Tanzania,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1997,0.75
TZA,Tanzania,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1995,0.75
TZA,Tanzania,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1993,0.7499
