entity_code,entity_name,counterpart_name,income_level,continent,indicator_code,year,value
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2023,7.5399
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2022,1.1942
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2021,1.0499
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2020,1.0499
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2019,0.8
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2018,0.1
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2017,0.4359
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2016,0.7499
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2015,0.0038
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2014,0.3262
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2013,0.298
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2012,0.9717
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2011,0.7282
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2010,0.4483
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2009,1.2151
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2008,4.8039
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2006,3.0416
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2005,2.6916
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2004,2.3502
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2003,2.1089
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2002,3.2937
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2001,3.594
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2000,7.105
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1998,0.1255
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1996,7.3099
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1995,7.9852
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1994,8.05
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1993,7.7756
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1992,7.9699
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1991,7.6254
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1990,7.5
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1989,7.4045
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1988,7.55
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1987,7.3299
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1986,8.9525
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1985,9.55
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1984,9.7101
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1983,9.4999
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1982,7.1629
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1981,7.0
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1980,7.5
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1979,7.0
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1978,6.9999
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1977,7.0
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1976,7.5
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1975,5.9999
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1974,6.0
TUN,Tunisia,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1972,5.9999
TUN,Tunisia,African Export-Import Bank,Lower middle income,Africa,DT.INR.OFFT,2023,4.8099
TUN,Tunisia,Algeria,Lower middle income,Africa,DT.INR.OFFT,2022,1.0
TUN,Tunisia,Algeria,Lower middle income,Africa,DT.INR.OFFT,2021,1.0
TUN,Tunisia,Algeria,Lower middle income,Africa,DT.INR.OFFT,2015,1.0
TUN,Tunisia,Algeria,Lower middle income,Africa,DT.INR.OFFT,2014,1.0
TUN,Tunisia,Algeria,Lower middle income,Africa,DT.INR.OFFT,2011,1.0
TUN,Tunisia,Algeria,Lower middle income,Africa,DT.INR.OFFT,1985,2.5
TUN,Tunisia,Arab Bank for Economic Dev. in Africa (BADEA),Lower middle income,Africa,DT.INR.OFFT,2012,1.3487
TUN,Tunisia,Arab Bank for Economic Dev. in Africa (BADEA),Lower middle income,Africa,DT.INR.OFFT,2011,2.3529
TUN,Tunisia,Arab Bank for Economic Dev. in Africa (BADEA),Lower middle income,Africa,DT.INR.OFFT,2009,1.404
TUN,Tunisia,Arab Bank for Economic Dev. in Africa (BADEA),Lower middle income,Africa,DT.INR.OFFT,2005,4.0549
TUN,Tunisia,Arab Bank for Economic Dev. in Africa (BADEA),Lower middle income,Africa,DT.INR.OFFT,2002,3.7766
TUN,Tunisia,Arab Bank for Economic Dev. in Africa (BADEA),Lower middle income,Africa,DT.INR.OFFT,2001,4.71
TUN,Tunisia,Arab Bank for Economic Dev. in Africa (BADEA),Lower middle income,Africa,DT.INR.OFFT,2000,7.605
TUN,Tunisia,Arab Fund for Economic & Social Development,Lower middle income,Africa,DT.INR.OFFT,2023,2.9999
TUN,Tunisia,Arab Fund for Economic & Social Development,Lower middle income,Africa,DT.INR.OFFT,2022,2.5
TUN,Tunisia,Arab Fund for Economic & Social Development,Lower middle income,Africa,DT.INR.OFFT,2020,2.0
TUN,Tunisia,Arab Fund for Economic & Social Development,Lower middle income,Africa,DT.INR.OFFT,2019,2.5
TUN,Tunisia,Arab Fund for Economic & Social Development,Lower middle income,Africa,DT.INR.OFFT,2018,3.4999
TUN,Tunisia,Arab Fund for Economic & Social Development,Lower middle income,Africa,DT.INR.OFFT,2017,2.4999
TUN,Tunisia,Arab Fund for Economic & Social Development,Lower middle income,Africa,DT.INR.OFFT,2016,3.0
TUN,Tunisia,Arab Fund for Economic & Social Development,Lower middle income,Africa,DT.INR.OFFT,2015,3.0
TUN,Tunisia,Arab Fund for Economic & Social Development,Lower middle income,Africa,DT.INR.OFFT,2014,2.0
TUN,Tunisia,Arab Fund for Economic & Social Development,Lower middle income,Africa,DT.INR.OFFT,2013,2.9999
TUN,Tunisia,Arab Fund for Economic & Social Development,Lower middle income,Africa,DT.INR.OFFT,2012,2.8715
TUN,Tunisia,Arab Fund for Economic & Social Development,Lower middle income,Africa,DT.INR.OFFT,2011,2.9999
TUN,Tunisia,Arab Fund for Economic & Social Development,Lower middle income,Africa,DT.INR.OFFT,2010,3.0
TUN,Tunisia,Arab Fund for Economic & Social Development,Lower middle income,Africa,DT.INR.OFFT,2009,2.9999
TUN,Tunisia,Arab Fund for Economic & Social Development,Lower middle income,Africa,DT.INR.OFFT,2007,4.5
TUN,Tunisia,Arab Fund for Economic & Social Development,Lower middle income,Africa,DT.INR.OFFT,2006,4.5
TUN,Tunisia,Arab Fund for Economic & Social Development,Lower middle income,Africa,DT.INR.OFFT,2004,4.5
TUN,Tunisia,Arab Fund for Economic & Social Development,Lower middle income,Africa,DT.INR.OFFT,2003,4.5
TUN,Tunisia,Arab Fund for Economic & Social Development,Lower middle income,Africa,DT.INR.OFFT,2002,4.5
TUN,Tunisia,Arab Fund for Economic & Social Development,Lower middle income,Africa,DT.INR.OFFT,2001,4.5
TUN,Tunisia,Arab Fund for Economic & Social Development,Lower middle income,Africa,DT.INR.OFFT,2000,4.5
TUN,Tunisia,Arab Fund for Economic & Social Development,Lower middle income,Africa,DT.INR.OFFT,1999,2.5
TUN,Tunisia,Arab Fund for Economic & Social Development,Lower middle income,Africa,DT.INR.OFFT,1998,4.4999
TUN,Tunisia,Arab Fund for Economic & Social Development,Lower middle income,Africa,DT.INR.OFFT,1997,4.5
TUN,Tunisia,Arab Fund for Economic & Social Development,Lower middle income,Africa,DT.INR.OFFT,1996,5.0616
TUN,Tunisia,Arab Fund for Economic & Social Development,Lower middle income,Africa,DT.INR.OFFT,1992,4.5
TUN,Tunisia,Arab Fund for Economic & Social Development,Lower middle income,Africa,DT.INR.OFFT,1991,4.4999
TUN,Tunisia,Arab Fund for Economic & Social Development,Lower middle income,Africa,DT.INR.OFFT,1990,4.5
TUN,Tunisia,Arab Fund for Economic & Social Development,Lower middle income,Africa,DT.INR.OFFT,1989,4.5
TUN,Tunisia,Arab Fund for Economic & Social Development,Lower middle income,Africa,DT.INR.OFFT,1988,4.4999
TUN,Tunisia,Arab Fund for Economic & Social Development,Lower middle income,Africa,DT.INR.OFFT,1987,6.0
TUN,Tunisia,Arab Fund for Economic & Social Development,Lower middle income,Africa,DT.INR.OFFT,1986,6.0
TUN,Tunisia,Arab Fund for Economic & Social Development,Lower middle income,Africa,DT.INR.OFFT,1985,5.9999
TUN,Tunisia,Arab Fund for Economic & Social Development,Lower middle income,Africa,DT.INR.OFFT,1984,6.0
TUN,Tunisia,Arab Fund for Economic & Social Development,Lower middle income,Africa,DT.INR.OFFT,1983,5.9999
TUN,Tunisia,Arab Fund for Economic & Social Development,Lower middle income,Africa,DT.INR.OFFT,1982,5.9999
TUN,Tunisia,Arab Fund for Economic & Social Development,Lower middle income,Africa,DT.INR.OFFT,1981,6.0
TUN,Tunisia,Arab Fund for Economic & Social Development,Lower middle income,Africa,DT.INR.OFFT,1979,5.9999
TUN,Tunisia,Arab Fund for Economic & Social Development,Lower middle income,Africa,DT.INR.OFFT,1978,6.0
TUN,Tunisia,Arab Fund for Economic & Social Development,Lower middle income,Africa,DT.INR.OFFT,1977,6.0
TUN,Tunisia,Arab Fund for Economic & Social Development,Lower middle income,Africa,DT.INR.OFFT,1975,6.0
TUN,Tunisia,Arab Fund for Economic & Social Development,Lower middle income,Africa,DT.INR.OFFT,1974,6.0
TUN,Tunisia,Arab Monetary Fund,Lower middle income,Africa,DT.INR.OFFT,2022,4.13
TUN,Tunisia,Arab Monetary Fund,Lower middle income,Africa,DT.INR.OFFT,2018,3.22
TUN,Tunisia,Austria,Lower middle income,Africa,DT.INR.PRVT,2012,3.2739
TUN,Tunisia,Austria,Lower middle income,Africa,DT.INR.PRVT,2008,2.6643
TUN,Tunisia,Austria,Lower middle income,Africa,DT.INR.OFFT,2006,4.4999
TUN,Tunisia,Austria,Lower middle income,Africa,DT.INR.PRVT,1997,4.5
TUN,Tunisia,Austria,Lower middle income,Africa,DT.INR.OFFT,1996,6.375
TUN,Tunisia,Austria,Lower middle income,Africa,DT.INR.PRVT,1996,7.5
TUN,Tunisia,Austria,Lower middle income,Africa,DT.INR.OFFT,1993,5.0
TUN,Tunisia,Austria,Lower middle income,Africa,DT.INR.PRVT,1993,8.15
TUN,Tunisia,Austria,Lower middle income,Africa,DT.INR.PRVT,1989,5.763
