entity_code,entity_name,counterpart_name,income_level,continent,indicator_code,year,value
RWA,Rwanda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2023,0.9228
RWA,Rwanda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2022,1.25
RWA,Rwanda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2021,1.145
RWA,Rwanda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2020,0.75
RWA,Rwanda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2019,0.9623
RWA,Rwanda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2018,0.3381
RWA,Rwanda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2017,0.7499
RWA,Rwanda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2016,0.75
RWA,Rwanda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2014,0.606
RWA,Rwanda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2013,1.0104
RWA,Rwanda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2012,0.75
RWA,Rwanda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2011,0.7499
RWA,Rwanda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2005,0.75
RWA,Rwanda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2004,0.7499
RWA,Rwanda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2003,0.9898
RWA,Rwanda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2001,0.75
RWA,Rwanda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1999,0.7499
RWA,Rwanda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1993,0.75
RWA,Rwanda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1992,0.75
RWA,Rwanda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1991,0.7499
RWA,Rwanda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1989,2.1988
RWA,Rwanda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1988,2.032
RWA,Rwanda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1987,0.717
RWA,Rwanda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1986,0.7499
RWA,Rwanda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1985,10.5
RWA,Rwanda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1984,0.7062
RWA,Rwanda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1983,0.75
RWA,Rwanda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1982,0.7499
RWA,Rwanda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1981,0.75
RWA,Rwanda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1980,0.75
RWA,Rwanda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1979,0.75
RWA,Rwanda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1978,4.5564
RWA,Rwanda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1977,0.7499
RWA,Rwanda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1976,0.75
RWA,Rwanda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1974,0.75
RWA,Rwanda,African Export-Import Bank,Low income,Africa,DT.INR.OFFT,2022,7.7428
RWA,Rwanda,Arab African International Bank,Low income,Africa,DT.INR.OFFT,1986,5.0
RWA,Rwanda,Arab Bank for Economic Dev. in Africa (BADEA),Low income,Africa,DT.INR.OFFT,2022,2.25
