entity_code,entity_name,counterpart_name,income_level,continent,indicator_code,year,value
UGA,Uganda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2023,1.2499
UGA,Uganda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2021,1.2503
UGA,Uganda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2019,1.5665
UGA,Uganda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2018,0.6522
UGA,Uganda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2017,1.0731
UGA,Uganda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2016,0.9773
UGA,Uganda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2015,0.651
UGA,Uganda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2014,0.75
UGA,Uganda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2013,0.75
UGA,Uganda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2012,0.7499
UGA,Uganda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2011,0.7499
UGA,Uganda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2010,0.75
UGA,Uganda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2009,0.7499
UGA,Uganda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2008,0.7499
UGA,Uganda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2007,0.75
UGA,Uganda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2005,0.75
UGA,Uganda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2003,0.7499
UGA,Uganda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2002,0.8974
UGA,Uganda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2001,0.75
UGA,Uganda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,2000,0.7499
UGA,Uganda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1999,0.75
UGA,Uganda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1997,0.75
UGA,Uganda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1993,0.7499
UGA,Uganda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1992,1.7353
UGA,Uganda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1991,4.3128
UGA,Uganda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1989,0.75
UGA,Uganda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1988,1.4215
UGA,Uganda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1987,0.6151
UGA,Uganda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1986,0.75
UGA,Uganda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1985,0.6213
UGA,Uganda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1984,6.8644
UGA,Uganda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1982,7.2882
UGA,Uganda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1981,7.4382
UGA,Uganda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1980,8.256
UGA,Uganda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1978,8.0
UGA,Uganda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1977,8.0
UGA,Uganda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1974,7.0
UGA,Uganda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1973,7.0
UGA,Uganda,African Dev. Bank,Low income,Africa,DT.INR.OFFT,1970,7.0
UGA,Uganda,African Export-Import Bank,Low income,Africa,DT.INR.OFFT,2021,2.3328
UGA,Uganda,Arab Bank for Economic Dev. in Africa (BADEA),Low income,Africa,DT.INR.OFFT,2012,1.0
UGA,Uganda,Arab Bank for Economic Dev. in Africa (BADEA),Low income,Africa,DT.INR.OFFT,2011,1.0
UGA,Uganda,Arab Bank for Economic Dev. in Africa (BADEA),Low income,Africa,DT.INR.OFFT,2010,1.0
UGA,Uganda,Arab Bank for Economic Dev. in Africa (BADEA),Low income,Africa,DT.INR.OFFT,2009,1.4655
UGA,Uganda,Arab Bank for Economic Dev. in Africa (BADEA),Low income,Africa,DT.INR.OFFT,2005,1.0
UGA,Uganda,Arab Bank for Economic Dev. in Africa (BADEA),Low income,Africa,DT.INR.OFFT,2002,1.0
UGA,Uganda,Arab Bank for Economic Dev. in Africa (BADEA),Low income,Africa,DT.INR.OFFT,2001,1.0
UGA,Uganda,Arab Bank for Economic Dev. in Africa (BADEA),Low income,Africa,DT.INR.OFFT,1997,4.0
UGA,Uganda,Arab Bank for Economic Dev. in Africa (BADEA),Low income,Africa,DT.INR.OFFT,1993,3.0
UGA,Uganda,Arab Bank for Economic Dev. in Africa (BADEA),Low income,Africa,DT.INR.OFFT,1992,2.6036
