entity_code,entity_name,counterpart_name,income_level,continent,indicator_code,year,value
COG,"Congo, Rep.",African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2023,4.835
COG,"Congo, Rep.",African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2019,1.0725
COG,"Congo, Rep.",African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2016,0.75
COG,"Congo, Rep.",African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2015,0.0464
COG,"Congo, Rep.",African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2014,0.75
COG,"Congo, Rep.",African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2013,0.7499
COG,"Congo, Rep.",African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2005,0.75
COG,"Congo, Rep.",African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1994,0.75
COG,"Congo, Rep.",African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1988,7.55
COG,"Congo, Rep.",African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1987,7.3299
COG,"Congo, Rep.",African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1986,9.55
COG,"Congo, Rep.",African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1985,10.8599
COG,"Congo, Rep.",African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1983,9.4999
COG,"Congo, Rep.",African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1981,7.0
COG,"Congo, Rep.",African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1980,4.6193
COG,"Congo, Rep.",African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1979,7.4999
COG,"Congo, Rep.",African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1978,7.5
COG,"Congo, Rep.",African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1976,7.0
COG,"Congo, Rep.",African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1973,8.0
COG,"Congo, Rep.",African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1972,7.0
COG,"Congo, Rep.",African Export-Import Bank,Lower middle income,Africa,DT.INR.OFFT,2017,8.2945
COG,"Congo, Rep.",Algeria,Lower middle income,Africa,DT.INR.OFFT,1983,7.0
COG,"Congo, Rep.",Algeria,Lower middle income,Africa,DT.INR.OFFT,1979,5.75
COG,"Congo, Rep.",Angola,Lower middle income,Africa,DT.INR.OFFT,1979,2.0631
COG,"Congo, Rep.",Arab Bank for Economic Dev. in Africa (BADEA),Lower middle income,Africa,DT.INR.OFFT,2011,1.0
COG,"Congo, Rep.",Arab Bank for Economic Dev. in Africa (BADEA),Lower middle income,Africa,DT.INR.OFFT,2009,1.0
COG,"Congo, Rep.",Arab Bank for Economic Dev. in Africa (BADEA),Lower middle income,Africa,DT.INR.OFFT,2005,1.0
COG,"Congo, Rep.",Arab Bank for Economic Dev. in Africa (BADEA),Lower middle income,Africa,DT.INR.OFFT,1986,6.5
COG,"Congo, Rep.",Arab Bank for Economic Dev. in Africa (BADEA),Lower middle income,Africa,DT.INR.OFFT,1984,7.0
COG,"Congo, Rep.",Arab Bank for Economic Dev. in Africa (BADEA),Lower middle income,Africa,DT.INR.OFFT,1981,7.0
COG,"Congo, Rep.",Arab Bank for Economic Dev. in Africa (BADEA),Lower middle income,Africa,DT.INR.OFFT,1976,4.0
COG,"Congo, Rep.",Argentina,Lower middle income,Africa,DT.INR.PRVT,1978,7.5
COG,"Congo, Rep.",Austria,Lower middle income,Africa,DT.INR.PRVT,1971,7.5
COG,"Congo, Rep.",Austria,Lower middle income,Africa,DT.INR.PRVT,1970,9.5
COG,"Congo, Rep.",Bahrain,Lower middle income,Africa,DT.INR.PRVT,1984,8.5
COG,"Congo, Rep.",Belgium,Lower middle income,Africa,DT.INR.OFFT,2015,1.2947
COG,"Congo, Rep.",Belgium,Lower middle income,Africa,DT.INR.OFFT,2009,5.4
COG,"Congo, Rep.",Belgium,Lower middle income,Africa,DT.INR.PRVT,2008,3.9999
COG,"Congo, Rep.",Belgium,Lower middle income,Africa,DT.INR.OFFT,1987,2.0
COG,"Congo, Rep.",Belgium,Lower middle income,Africa,DT.INR.PRVT,1985,8.1999
COG,"Congo, Rep.",Belgium,Lower middle income,Africa,DT.INR.OFFT,1984,1.9999
COG,"Congo, Rep.",Belgium,Lower middle income,Africa,DT.INR.PRVT,1984,9.4999
COG,"Congo, Rep.",Belgium,Lower middle income,Africa,DT.INR.PRVT,1982,9.1351
COG,"Congo, Rep.",Belgium,Lower middle income,Africa,DT.INR.PRVT,1981,7.5
COG,"Congo, Rep.",Belgium,Lower middle income,Africa,DT.INR.PRVT,1977,8.4499
COG,"Congo, Rep.",Belgium,Lower middle income,Africa,DT.INR.PRVT,1976,7.9
COG,"Congo, Rep.",Belgium,Lower middle income,Africa,DT.INR.PRVT,1975,7.9322
COG,"Congo, Rep.",Belgium,Lower middle income,Africa,DT.INR.PRVT,1974,13.5
COG,"Congo, Rep.",Belgium,Lower middle income,Africa,DT.INR.PRVT,1973,7.9
COG,"Congo, Rep.",Belgium,Lower middle income,Africa,DT.INR.PRVT,1972,7.9
COG,"Congo, Rep.",Belgium,Lower middle income,Africa,DT.INR.PRVT,1971,7.898
COG,"Congo, Rep.",Brazil,Lower middle income,Africa,DT.INR.PRVT,2014,2.0
COG,"Congo, Rep.",Brazil,Lower middle income,Africa,DT.INR.PRVT,2011,2.3649
COG,"Congo, Rep.",Brazil,Lower middle income,Africa,DT.INR.PRVT,1987,9.0
COG,"Congo, Rep.",Brazil,Lower middle income,Africa,DT.INR.PRVT,1984,9.0
COG,"Congo, Rep.",Brazil,Lower middle income,Africa,DT.INR.PRVT,1983,3.0
COG,"Congo, Rep.",Brazil,Lower middle income,Africa,DT.INR.PRVT,1982,15.255
COG,"Congo, Rep.",Brazil,Lower middle income,Africa,DT.INR.PRVT,1981,8.5
COG,"Congo, Rep.",Brazil,Lower middle income,Africa,DT.INR.PRVT,1978,7.4874
COG,"Congo, Rep.",Bulgaria,Lower middle income,Africa,DT.INR.OFFT,1980,2.5
COG,"Congo, Rep.",Bulgaria,Lower middle income,Africa,DT.INR.OFFT,1976,9.635
COG,"Congo, Rep.",Bulgaria,Lower middle income,Africa,DT.INR.OFFT,1975,2.5
COG,"Congo, Rep.",Bulgaria,Lower middle income,Africa,DT.INR.OFFT,1974,10.0
COG,"Congo, Rep.",Canada,Lower middle income,Africa,DT.INR.OFFT,1986,8.375
COG,"Congo, Rep.",Canada,Lower middle income,Africa,DT.INR.PRVT,1986,8.4949
COG,"Congo, Rep.",Canada,Lower middle income,Africa,DT.INR.OFFT,1985,9.85
COG,"Congo, Rep.",Canada,Lower middle income,Africa,DT.INR.PRVT,1985,10.31
COG,"Congo, Rep.",Canada,Lower middle income,Africa,DT.INR.OFFT,1984,11.0
COG,"Congo, Rep.",Canada,Lower middle income,Africa,DT.INR.PRVT,1984,11.0
COG,"Congo, Rep.",Canada,Lower middle income,Africa,DT.INR.OFFT,1983,9.0
COG,"Congo, Rep.",Canada,Lower middle income,Africa,DT.INR.PRVT,1981,20.805
COG,"Congo, Rep.",Canada,Lower middle income,Africa,DT.INR.OFFT,1978,9.0
COG,"Congo, Rep.",Canada,Lower middle income,Africa,DT.INR.OFFT,1976,8.9999
COG,"Congo, Rep.",Canada,Lower middle income,Africa,DT.INR.PRVT,1976,9.0
COG,"Congo, Rep.",China,Lower middle income,Africa,DT.INR.OFFT,2014,0.1469
COG,"Congo, Rep.",China,Lower middle income,Africa,DT.INR.OFFT,2013,1.3578
COG,"Congo, Rep.",China,Lower middle income,Africa,DT.INR.OFFT,2012,0.5112
COG,"Congo, Rep.",China,Lower middle income,Africa,DT.INR.OFFT,2011,1.4708
COG,"Congo, Rep.",China,Lower middle income,Africa,DT.INR.OFFT,2010,1.6017
COG,"Congo, Rep.",China,Lower middle income,Africa,DT.INR.OFFT,2009,0.5851
COG,"Congo, Rep.",China,Lower middle income,Africa,DT.INR.OFFT,2005,1.5517
COG,"Congo, Rep.",China,Lower middle income,Africa,DT.INR.PRVT,2005,0.2
COG,"Congo, Rep.",China,Lower middle income,Africa,DT.INR.PRVT,2003,0.5
COG,"Congo, Rep.",China,Lower middle income,Africa,DT.INR.OFFT,2000,2.0
COG,"Congo, Rep.",China,Lower middle income,Africa,DT.INR.OFFT,1983,6.3477
COG,"Congo, Rep.",Denmark,Lower middle income,Africa,DT.INR.PRVT,1972,5.9999
COG,"Congo, Rep.",Dev. Bank of the Central African States (BDEAC),Lower middle income,Africa,DT.INR.OFFT,2021,1.7315
COG,"Congo, Rep.",Dev. Bank of the Central African States (BDEAC),Lower middle income,Africa,DT.INR.OFFT,2020,4.3116
COG,"Congo, Rep.",Dev. Bank of the Central African States (BDEAC),Lower middle income,Africa,DT.INR.OFFT,2016,4.9999
COG,"Congo, Rep.",Dev. Bank of the Central African States (BDEAC),Lower middle income,Africa,DT.INR.OFFT,1988,11.9999
COG,"Congo, Rep.",Dev. Bank of the Central African States (BDEAC),Lower middle income,Africa,DT.INR.OFFT,1986,10.5
COG,"Congo, Rep.",Dev. Bank of the Central African States (BDEAC),Lower middle income,Africa,DT.INR.OFFT,1985,12.0
COG,"Congo, Rep.",Dev. Bank of the Central African States (BDEAC),Lower middle income,Africa,DT.INR.OFFT,1984,12.75
