entity_code,entity_name,counterpart_name,income_level,continent,indicator_code,year,value
NGA,Nigeria,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2023,1.2499
NGA,Nigeria,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2022,1.8583
NGA,Nigeria,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2021,1.2732
NGA,Nigeria,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2020,1.2921
NGA,Nigeria,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2019,1.0362
NGA,Nigeria,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2017,1.3921
NGA,Nigeria,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2016,0.7499
NGA,Nigeria,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2015,0.4287
NGA,Nigeria,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2014,0.75
NGA,Nigeria,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2013,0.4895
NGA,Nigeria,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2012,0.7499
NGA,Nigeria,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2009,0.7499
NGA,Nigeria,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2008,0.75
NGA,Nigeria,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2007,0.75
NGA,Nigeria,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2006,0.75
NGA,Nigeria,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2005,0.4296
NGA,Nigeria,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2003,0.75
NGA,Nigeria,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2002,0.7499
NGA,Nigeria,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,2001,2.5075
NGA,Nigeria,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1994,7.7197
NGA,Nigeria,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1992,0.7499
NGA,Nigeria,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1991,7.5487
NGA,Nigeria,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1990,6.4568
NGA,Nigeria,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1989,7.5187
NGA,Nigeria,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1987,8.419
NGA,Nigeria,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1974,7.0
NGA,Nigeria,African Dev. Bank,Lower middle income,Africa,DT.INR.OFFT,1972,7.0
NGA,Nigeria,African Export-Import Bank,Lower middle income,Africa,DT.INR.OFFT,2023,11.3472
NGA,Nigeria,Arab Bank for Economic Dev. in Africa (BADEA),Lower middle income,Africa,DT.INR.OFFT,2006,1.0
NGA,Nigeria,Australia,Lower middle income,Africa,DT.INR.PRVT,1970,7.0
NGA,Nigeria,Austria,Lower middle income,Africa,DT.INR.PRVT,1990,8.0223
NGA,Nigeria,Austria,Lower middle income,Africa,DT.INR.PRVT,1989,7.5999
NGA,Nigeria,Austria,Lower middle income,Africa,DT.INR.PRVT,1986,8.4999
NGA,Nigeria,Austria,Lower middle income,Africa,DT.INR.PRVT,1985,8.4999
NGA,Nigeria,Austria,Lower middle income,Africa,DT.INR.PRVT,1983,7.9999
NGA,Nigeria,Austria,Lower middle income,Africa,DT.INR.PRVT,1981,7.6957
NGA,Nigeria,Austria,Lower middle income,Africa,DT.INR.PRVT,1980,8.4999
NGA,Nigeria,Austria,Lower middle income,Africa,DT.INR.PRVT,1979,7.5
NGA,Nigeria,Belgium,Lower middle income,Africa,DT.INR.PRVT,1982,7.7499
NGA,Nigeria,Belgium,Lower middle income,Africa,DT.INR.PRVT,1981,7.75
NGA,Nigeria,Belgium,Lower middle income,Africa,DT.INR.PRVT,1980,7.5
NGA,Nigeria,Bondholders,Lower middle income,Africa,DT.INR.PRVT,2022,8.0503
NGA,Nigeria,Bondholders,Lower middle income,Africa,DT.INR.PRVT,2021,7.2578
NGA,Nigeria,Bondholders,Lower middle income,Africa,DT.INR.PRVT,2018,7.965
NGA,Nigeria,Bondholders,Lower middle income,Africa,DT.INR.PRVT,2017,7.2265
NGA,Nigeria,Bondholders,Lower middle income,Africa,DT.INR.PRVT,2013,6.3125
NGA,Nigeria,Bondholders,Lower middle income,Africa,DT.INR.PRVT,2011,6.75
NGA,Nigeria,Bulgaria,Lower middle income,Africa,DT.INR.OFFT,1985,8.5
NGA,Nigeria,Bulgaria,Lower middle income,Africa,DT.INR.PRVT,1983,7.5
NGA,Nigeria,China,Lower middle income,Africa,DT.INR.OFFT,2023,6.5609
NGA,Nigeria,China,Lower middle income,Africa,DT.INR.OFFT,2021,2.7871
NGA,Nigeria,China,Lower middle income,Africa,DT.INR.OFFT,2019,2.75
NGA,Nigeria,China,Lower middle income,Africa,DT.INR.OFFT,2018,2.5
NGA,Nigeria,China,Lower middle income,Africa,DT.INR.OFFT,2017,2.5
NGA,Nigeria,China,Lower middle income,Africa,DT.INR.OFFT,2016,2.5
NGA,Nigeria,China,Lower middle income,Africa,DT.INR.OFFT,2013,2.5
NGA,Nigeria,China,Lower middle income,Africa,DT.INR.OFFT,2012,2.5
NGA,Nigeria,China,Lower middle income,Africa,DT.INR.OFFT,2010,2.5
NGA,Nigeria,China,Lower middle income,Africa,DT.INR.OFFT,2007,6.0
NGA,Nigeria,China,Lower middle income,Africa,DT.INR.OFFT,2006,3.0
NGA,Nigeria,China,Lower middle income,Africa,DT.INR.OFFT,2002,4.8416
NGA,Nigeria,Czechia,Lower middle income,Africa,DT.INR.OFFT,1988,6.0
NGA,Nigeria,Czechia,Lower middle income,Africa,DT.INR.OFFT,1984,8.5
NGA,Nigeria,Czechia,Lower middle income,Africa,DT.INR.PRVT,1982,8.5
NGA,Nigeria,Czechia,Lower middle income,Africa,DT.INR.OFFT,1979,3.0
NGA,Nigeria,Denmark,Lower middle income,Africa,DT.INR.OFFT,1983,7.9326
NGA,Nigeria,Denmark,Lower middle income,Africa,DT.INR.OFFT,1982,8.39
NGA,Nigeria,Denmark,Lower middle income,Africa,DT.INR.OFFT,1980,8.0979
NGA,Nigeria,Economic Community of West African States (ECOWAS),Lower middle income,Africa,DT.INR.OFFT,1992,5.5
NGA,Nigeria,Economic Community of West African States (ECOWAS),Lower middle income,Africa,DT.INR.OFFT,1990,4.7499
NGA,Nigeria,Economic Community of West African States (ECOWAS),Lower middle income,Africa,DT.INR.OFFT,1985,7.4999
NGA,Nigeria,European Development Fund (EDF),Lower middle income,Africa,DT.INR.OFFT,1990,0.8647
NGA,Nigeria,European Investment Bank,Lower middle income,Africa,DT.INR.OFFT,1992,4.9
NGA,Nigeria,European Investment Bank,Lower middle income,Africa,DT.INR.OFFT,1990,5.5999
NGA,Nigeria,European Investment Bank,Lower middle income,Africa,DT.INR.OFFT,1989,5.1999
NGA,Nigeria,European Investment Bank,Lower middle income,Africa,DT.INR.OFFT,1988,5.0
NGA,Nigeria,European Investment Bank,Lower middle income,Africa,DT.INR.OFFT,1987,8.75
NGA,Nigeria,European Investment Bank,Lower middle income,Africa,DT.INR.OFFT,1986,5.0
NGA,Nigeria,European Investment Bank,Lower middle income,Africa,DT.INR.OFFT,1983,7.3
NGA,Nigeria,European Investment Bank,Lower middle income,Africa,DT.INR.OFFT,1979,8.0
NGA,Nigeria,European Investment Bank,Lower middle income,Africa,DT.INR.OFFT,1978,7.0409
NGA,Nigeria,France,Lower middle income,Africa,DT.INR.OFFT,2021,0.3387
NGA,Nigeria,France,Lower middle income,Africa,DT.INR.OFFT,2019,0.3838
NGA,Nigeria,France,Lower middle income,Africa,DT.INR.OFFT,2015,0.9958
NGA,Nigeria,France,Lower middle income,Africa,DT.INR.OFFT,2013,0.54
NGA,Nigeria,France,Lower middle income,Africa,DT.INR.OFFT,2012,1.256
NGA,Nigeria,France,Lower middle income,Africa,DT.INR.OFFT,2011,2.1282
NGA,Nigeria,France,Lower middle income,Africa,DT.INR.PRVT,1990,9.2624
NGA,Nigeria,France,Lower middle income,Africa,DT.INR.PRVT,1989,8.5
NGA,Nigeria,France,Lower middle income,Africa,DT.INR.PRVT,1988,8.7138
NGA,Nigeria,France,Lower middle income,Africa,DT.INR.PRVT,1987,8.7346
NGA,Nigeria,France,Lower middle income,Africa,DT.INR.PRVT,1986,8.0
