entity_code,entity_name,counterpart_name,income_level,continent,year,value
COD,"Congo, Dem. Rep.",African Dev. Bank (official),Low income,Africa,2023,0.7499
COD,"Congo, Dem. Rep.",African Dev. Bank (official),Low income,Africa,2022,0.7499
COD,"Congo, Dem. Rep.",African Dev. Bank (official),Low income,Africa,2021,0.75
COD,"Congo, Dem. Rep.",African Dev. Bank (official),Low income,Africa,2020,0.75
COD,"Congo, Dem. Rep.",African Dev. Bank (official),Low income,Africa,2019,0.75
COD,"Congo, Dem. Rep.",African Dev. Bank (official),Low income,Africa,2017,0.75
COD,"Congo, Dem. Rep.",African Dev. Bank (official),Low income,Africa,2014,0.7499
COD,"Congo, Dem. Rep.",African Dev. Bank (official),Low income,Africa,2005,0.7499
COD,"Congo, Dem. Rep.",African Dev. Bank (official),Low income,Africa,2004,0.7499
COD,"Congo, Dem. Rep.",African Dev. Bank (official),Low income,Africa,2003,0.75
COD,"Congo, Dem. Rep.",African Dev. Bank (official),Low income,Africa,1990,7.4999
COD,"Congo, Dem. Rep.",African Dev. Bank (official),Low income,Africa,1989,5.4635
COD,"Congo, Dem. Rep.",African Dev. Bank (official),Low income,Africa,1988,5.4694
COD,"Congo, Dem. Rep.",African Dev. Bank (official),Low income,Africa,1987,2.1518
COD,"Congo, Dem. Rep.",African Dev. Bank (official),Low income,Africa,1986,8.1469
COD,"Congo, Dem. Rep.",African Dev. Bank (official),Low income,Africa,1985,4.2286
COD,"Congo, Dem. Rep.",African Dev. Bank (official),Low income,Africa,1984,9.1628
COD,"Congo, Dem. Rep.",African Dev. Bank (official),Low income,Africa,1983,2.7476
COD,"Congo, Dem. Rep.",African Dev. Bank (official),Low income,Africa,1982,6.6789
COD,"Congo, Dem. Rep.",African Dev. Bank (official),Low income,Africa,1981,4.5165
COD,"Congo, Dem. Rep.",African Dev. Bank (official),Low income,Africa,1980,5.4265
COD,"Congo, Dem. Rep.",African Dev. Bank (official),Low income,Africa,1979,7.0
COD,"Congo, Dem. Rep.",African Dev. Bank (official),Low income,Africa,1978,4.9268
COD,"Congo, Dem. Rep.",African Dev. Bank (official),Low income,Africa,1977,7.0
COD,"Congo, Dem. Rep.",African Dev. Bank (official),Low income,Africa,1976,6.1666
COD,"Congo, Dem. Rep.",African Dev. Bank (official),Low income,Africa,1975,6.0
COD,"Congo, Dem. Rep.",African Dev. Bank (official),Low income,Africa,1974,6.0
COD,"Congo, Dem. Rep.",African Dev. Bank (official),Low income,Africa,1973,6.0
COD,"Congo, Dem. Rep.",Arab Bank for Economic Dev. in Africa (BADEA) (official),Low income,Africa,2010,1.0
COD,"Congo, Dem. Rep.",Arab Bank for Economic Dev. in Africa (BADEA) (official),Low income,Africa,2009,1.0
COD,"Congo, Dem. Rep.",Arab Bank for Economic Dev. in Africa (BADEA) (official),Low income,Africa,2006,1.0
COD,"Congo, Dem. Rep.",Arab Bank for Economic Dev. in Africa (BADEA) (official),Low income,Africa,1978,2.0
COD,"Congo, Dem. Rep.",Arab Bank for Economic Dev. in Africa (BADEA) (official),Low income,Africa,1976,4.0
COD,"Congo, Dem. Rep.",Arab Bank for Economic Dev. in Africa (BADEA) (official),Low income,Africa,1975,1.0
COD,"Congo, Dem. Rep.",Argentina (private),Low income,Africa,1985,7.5
COD,"Congo, Dem. Rep.",Austria (private),Low income,Africa,1981,7.0
COD,"Congo, Dem. Rep.",Austria (private),Low income,Africa,1974,6.5
COD,"Congo, Dem. Rep.",Austria (private),Low income,Africa,1973,7.2375
COD,"Congo, Dem. Rep.",Austria (private),Low income,Africa,1972,7.5
COD,"Congo, Dem. Rep.",Austria (private),Low income,Africa,1971,7.4999
COD,"Congo, Dem. Rep.",Belgium (official),Low income,Africa,1987,1.4634
COD,"Congo, Dem. Rep.",Belgium (official),Low income,Africa,1985,3.8333
COD,"Congo, Dem. Rep.",Belgium (official),Low income,Africa,1981,1.0
COD,"Congo, Dem. Rep.",Belgium (official),Low income,Africa,1979,5.0
COD,"Congo, Dem. Rep.",Belgium (official),Low income,Africa,1973,4.0
COD,"Congo, Dem. Rep.",Belgium (private),Low income,Africa,2021,1.0
COD,"Congo, Dem. Rep.",Belgium (private),Low income,Africa,2019,1.0
COD,"Congo, Dem. Rep.",Belgium (private),Low income,Africa,2018,0.01
COD,"Congo, Dem. Rep.",Belgium (private),Low income,Africa,2015,1.0
COD,"Congo, Dem. Rep.",Belgium (private),Low income,Africa,2003,2.0
COD,"Congo, Dem. Rep.",Belgium (private),Low income,Africa,1988,7.0999
COD,"Congo, Dem. Rep.",Belgium (private),Low income,Africa,1987,17.0
COD,"Congo, Dem. Rep.",Belgium (private),Low income,Africa,1986,10.3999
COD,"Congo, Dem. Rep.",Belgium (private),Low income,Africa,1983,15.5
COD,"Congo, Dem. Rep.",Belgium (private),Low income,Africa,1982,8.0
COD,"Congo, Dem. Rep.",Belgium (private),Low income,Africa,1980,15.4999
COD,"Congo, Dem. Rep.",Belgium (private),Low income,Africa,1979,7.6527
COD,"Congo, Dem. Rep.",Belgium (private),Low income,Africa,1978,8.4887
COD,"Congo, Dem. Rep.",Belgium (private),Low income,Africa,1977,3.5
COD,"Congo, Dem. Rep.",Belgium (private),Low income,Africa,1976,7.7399
COD,"Congo, Dem. Rep.",Belgium (private),Low income,Africa,1973,7.0496
COD,"Congo, Dem. Rep.",Belgium (private),Low income,Africa,1972,7.2496
COD,"Congo, Dem. Rep.",Belgium (private),Low income,Africa,1970,7.552
COD,"Congo, Dem. Rep.",Canada (official),Low income,Africa,1974,7.0405
COD,"Congo, Dem. Rep.",Canada (private),Low income,Africa,2015,1.0
COD,"Congo, Dem. Rep.",Canada (private),Low income,Africa,1974,7.7499
COD,"Congo, Dem. Rep.",China (official),Low income,Africa,2020,1.8703
COD,"Congo, Dem. Rep.",China (official),Low income,Africa,2019,2.0
COD,"Congo, Dem. Rep.",China (official),Low income,Africa,2018,0.0199
COD,"Congo, Dem. Rep.",China (official),Low income,Africa,2012,0.2
COD,"Congo, Dem. Rep.",China (official),Low income,Africa,2011,1.537
COD,"Congo, Dem. Rep.",China (official),Low income,Africa,2008,3.8389
COD,"Congo, Dem. Rep.",Cote d'Ivoire (private),Low income,Africa,2019,0.01
