entity_code,entity_name,counterpart_name,income_level,continent,year,value
MDA,Moldova,Austria (private),Upper middle income,Europe,2018,4.9
MDA,Moldova,Austria (private),Upper middle income,Europe,2014,0.15
MDA,Moldova,Austria (private),Upper middle income,Europe,2012,0.2466
MDA,Moldova,Austria (private),Upper middle income,Europe,2011,11.5
MDA,Moldova,Bondholders (private),Upper middle income,Europe,1997,9.875
MDA,Moldova,China (official),Upper middle income,Europe,1992,4.0
MDA,Moldova,China (private),Upper middle income,Europe,2013,0.0255
MDA,Moldova,China (private),Upper middle income,Europe,2012,1.3539
MDA,Moldova,China (private),Upper middle income,Europe,2011,4.2753
MDA,Moldova,China (private),Upper middle income,Europe,2010,4.5
MDA,Moldova,China (private),Upper middle income,Europe,2009,4.5
MDA,Moldova,Council of Europe (official),Upper middle income,Europe,2020,1.8563
MDA,Moldova,Council of Europe (official),Upper middle income,Europe,2018,2.0
MDA,Moldova,Council of Europe (official),Upper middle income,Europe,2013,0.851
MDA,Moldova,Council of Europe (official),Upper middle income,Europe,2012,2.9999
MDA,Moldova,Council of Europe (official),Upper middle income,Europe,2009,3.0
MDA,Moldova,Council of Europe (official),Upper middle income,Europe,2007,3.0
MDA,Moldova,Council of Europe (official),Upper middle income,Europe,2005,3.0
MDA,Moldova,Cyprus (private),Upper middle income,Europe,1995,8.0
MDA,Moldova,European Bank for Reconstruction and Dev. (EBRD) (official),Upper middle income,Europe,2023,2.0424
MDA,Moldova,European Bank for Reconstruction and Dev. (EBRD) (official),Upper middle income,Europe,2022,1.2313
MDA,Moldova,European Bank for Reconstruction and Dev. (EBRD) (official),Upper middle income,Europe,2020,0.5
MDA,Moldova,European Bank for Reconstruction and Dev. (EBRD) (official),Upper middle income,Europe,2019,0.012
MDA,Moldova,European Bank for Reconstruction and Dev. (EBRD) (official),Upper middle income,Europe,2016,0.0178
MDA,Moldova,European Bank for Reconstruction and Dev. (EBRD) (official),Upper middle income,Europe,2014,0.244
MDA,Moldova,European Bank for Reconstruction and Dev. (EBRD) (official),Upper middle income,Europe,2013,1.2045
MDA,Moldova,European Bank for Reconstruction and Dev. (EBRD) (official),Upper middle income,Europe,2012,3.5482
MDA,Moldova,European Bank for Reconstruction and Dev. (EBRD) (official),Upper middle income,Europe,2010,2.4739
MDA,Moldova,European Bank for Reconstruction and Dev. (EBRD) (official),Upper middle income,Europe,2008,7.649
MDA,Moldova,European Bank for Reconstruction and Dev. (EBRD) (official),Upper middle income,Europe,2007,5.315
MDA,Moldova,European Bank for Reconstruction and Dev. (EBRD) (official),Upper middle income,Europe,1998,6.7388
MDA,Moldova,European Bank for Reconstruction and Dev. (EBRD) (official),Upper middle income,Europe,1996,9.5
MDA,Moldova,European Bank for Reconstruction and Dev. (EBRD) (official),Upper middle income,Europe,1995,7.1599
MDA,Moldova,European Bank for Reconstruction and Dev. (EBRD) (official),Upper middle income,Europe,1994,8.3419
MDA,Moldova,European Development Fund (EDF) (official),Upper middle income,Europe,1994,5.585
MDA,Moldova,European Investment Bank (official),Upper middle income,Europe,2023,0.1234
