entity_code,entity_name,counterpart_name,income_level,continent,year,value
KAZ,Kazakhstan,Asian Dev. Bank (official),Upper middle income,Asia,2020,0.5
KAZ,Kazakhstan,Asian Dev. Bank (official),Upper middle income,Asia,2019,3.3756
KAZ,Kazakhstan,Asian Dev. Bank (official),Upper middle income,Asia,2017,1.8176
KAZ,Kazakhstan,Asian Dev. Bank (official),Upper middle income,Asia,2016,1.4438
KAZ,Kazakhstan,Asian Dev. Bank (official),Upper middle income,Asia,2015,2.358
KAZ,Kazakhstan,Asian Dev. Bank (official),Upper middle income,Asia,2014,0.4
KAZ,Kazakhstan,Asian Dev. Bank (official),Upper middle income,Asia,2013,0.8137
KAZ,Kazakhstan,Asian Dev. Bank (official),Upper middle income,Asia,2012,1.1363
KAZ,Kazakhstan,Asian Dev. Bank (official),Upper middle income,Asia,2011,0.823
KAZ,Kazakhstan,Asian Dev. Bank (official),Upper middle income,Asia,2010,0.6484
KAZ,Kazakhstan,Asian Dev. Bank (official),Upper middle income,Asia,2009,1.1813
KAZ,Kazakhstan,Asian Dev. Bank (official),Upper middle income,Asia,2004,1.7699
KAZ,Kazakhstan,Asian Dev. Bank (official),Upper middle income,Asia,2001,6.6999
KAZ,Kazakhstan,Asian Dev. Bank (official),Upper middle income,Asia,1998,6.763
KAZ,Kazakhstan,Asian Dev. Bank (official),Upper middle income,Asia,1996,6.121
KAZ,Kazakhstan,Asian Dev. Bank (official),Upper middle income,Asia,1995,6.9099
KAZ,Kazakhstan,Asian Dev. Bank (official),Upper middle income,Asia,1994,4.6871
KAZ,Kazakhstan,Asian Infrastructure Investment Bank (official),Upper middle income,Asia,2020,0.1482
KAZ,Kazakhstan,Austria (official),Upper middle income,Asia,1994,7.0
KAZ,Kazakhstan,Austria (private),Upper middle income,Asia,1999,10.7309
KAZ,Kazakhstan,Austria (private),Upper middle income,Asia,1995,6.4835
KAZ,Kazakhstan,Austria (private),Upper middle income,Asia,1993,4.2175
KAZ,Kazakhstan,Bondholders (private),Upper middle income,Asia,2021,4.3324
