entity_code,entity_name,counterpart_name,income_level,continent,year,value
HTI,Haiti,Austria (private),Lower middle income,America,1981,8.0
HTI,Haiti,Canada (private),Lower middle income,America,1982,8.0
HTI,Haiti,Canada (private),Lower middle income,America,1981,8.0
HTI,Haiti,Canada (private),Lower middle income,America,1980,8.0
HTI,Haiti,Canada (private),Lower middle income,America,1979,8.0
HTI,Haiti,Canada (private),Lower middle income,America,1978,8.0
HTI,Haiti,Canada (private),Lower middle income,America,1977,8.0
HTI,Haiti,Canada (private),Lower middle income,America,1976,8.0
HTI,Haiti,Canada (private),Lower middle income,America,1971,1.7379
HTI,Haiti,European Economic Community (EEC) (official),Lower middle income,America,1979,0.75
HTI,Haiti,France (official),Lower middle income,America,1991,1.9845
HTI,Haiti,France (official),Lower middle income,America,1990,1.9846
HTI,Haiti,France (official),Lower middle income,America,1989,3.2671
HTI,Haiti,France (official),Lower middle income,America,1987,4.9999
HTI,Haiti,France (official),Lower middle income,America,1985,4.5714
HTI,Haiti,France (official),Lower middle income,America,1984,4.7241
HTI,Haiti,France (official),Lower middle income,America,1983,4.0
HTI,Haiti,France (official),Lower middle income,America,1980,7.0
HTI,Haiti,France (private),Lower middle income,America,1980,6.75
HTI,Haiti,Germany (official),Lower middle income,America,1980,0.75
HTI,Haiti,Germany (official),Lower middle income,America,1976,0.75
HTI,Haiti,Inter-American Dev. Bank (official),Lower middle income,America,2017,8.406
HTI,Haiti,Inter-American Dev. Bank (official),Lower middle income,America,2007,1.1255
HTI,Haiti,Inter-American Dev. Bank (official),Lower middle income,America,2005,1.0
HTI,Haiti,Inter-American Dev. Bank (official),Lower middle income,America,2004,1.0
HTI,Haiti,Inter-American Dev. Bank (official),Lower middle income,America,1999,1.5
HTI,Haiti,Inter-American Dev. Bank (official),Lower middle income,America,1997,1.7517
HTI,Haiti,Inter-American Dev. Bank (official),Lower middle income,America,1996,1.7659
HTI,Haiti,Inter-American Dev. Bank (official),Lower middle income,America,1995,1.7662
HTI,Haiti,Inter-American Dev. Bank (official),Lower middle income,America,1991,1.7609
HTI,Haiti,Inter-American Dev. Bank (official),Lower middle income,America,1990,1.6764
HTI,Haiti,Inter-American Dev. Bank (official),Lower middle income,America,1987,1.7721
HTI,Haiti,Inter-American Dev. Bank (official),Lower middle income,America,1986,1.7625
HTI,Haiti,Inter-American Dev. Bank (official),Lower middle income,America,1984,1.7721
HTI,Haiti,Inter-American Dev. Bank (official),Lower middle income,America,1983,1.7628
HTI,Haiti,Inter-American Dev. Bank (official),Lower middle income,America,1981,1.7645
