entity_code,entity_name,counterpart_name,income_level,continent,year,value
SLB,Solomon Islands,Asian Dev. Bank (official),Lower middle income,Oceania,2023,1.1076
SLB,Solomon Islands,Asian Dev. Bank (official),Lower middle income,Oceania,2022,1.3309
SLB,Solomon Islands,Asian Dev. Bank (official),Lower middle income,Oceania,2021,1.3821
SLB,Solomon Islands,Asian Dev. Bank (official),Lower middle income,Oceania,2020,1.3345
SLB,Solomon Islands,Asian Dev. Bank (official),Lower middle income,Oceania,2019,1.3813
SLB,Solomon Islands,Asian Dev. Bank (official),Lower middle income,Oceania,2016,1.3852
SLB,Solomon Islands,Asian Dev. Bank (official),Lower middle income,Oceania,2014,1.1837
SLB,Solomon Islands,Asian Dev. Bank (official),Lower middle income,Oceania,2012,1.3934
SLB,Solomon Islands,Asian Dev. Bank (official),Lower middle income,Oceania,2001,1.377
SLB,Solomon Islands,Asian Dev. Bank (official),Lower middle income,Oceania,1998,3.298
SLB,Solomon Islands,Asian Dev. Bank (official),Lower middle income,Oceania,1993,1.0
SLB,Solomon Islands,Asian Dev. Bank (official),Lower middle income,Oceania,1991,1.0
SLB,Solomon Islands,Asian Dev. Bank (official),Lower middle income,Oceania,1987,1.0
SLB,Solomon Islands,Asian Dev. Bank (official),Lower middle income,Oceania,1986,1.0
SLB,Solomon Islands,Asian Dev. Bank (official),Lower middle income,Oceania,1984,1.0
SLB,Solomon Islands,Asian Dev. Bank (official),Lower middle income,Oceania,1983,1.0
SLB,Solomon Islands,Asian Dev. Bank (official),Lower middle income,Oceania,1981,1.0
SLB,Solomon Islands,Asian Dev. Bank (official),Lower middle income,Oceania,1979,1.0
SLB,Solomon Islands,Asian Dev. Bank (official),Lower middle income,Oceania,1978,1.0
SLB,Solomon Islands,Australia (official),Lower middle income,Oceania,1986,7.2304
SLB,Solomon Islands,China (official),Lower middle income,Oceania,2023,1.0
SLB,Solomon Islands,European Development Fund (EDF) (official),Lower middle income,Oceania,1992,1.0
SLB,Solomon Islands,European Development Fund (EDF) (official),Lower middle income,Oceania,1990,2.2
SLB,Solomon Islands,European Development Fund (EDF) (official),Lower middle income,Oceania,1987,2.0
SLB,Solomon Islands,European Development Fund (EDF) (official),Lower middle income,Oceania,1985,2.0
SLB,Solomon Islands,European Development Fund (EDF) (official),Lower middle income,Oceania,1981,1.0
SLB,Solomon Islands,European Development Fund (EDF) (official),Lower middle income,Oceania,1980,1.0
SLB,Solomon Islands,European Investment Bank (official),Lower middle income,Oceania,1994,2.0
SLB,Solomon Islands,Germany (private),Lower middle income,Oceania,1985,9.4999
SLB,Solomon Islands,Hong Kong (private),Lower middle income,Oceania,1995,7.8
SLB,Solomon Islands,Hong Kong (private),Lower middle income,Oceania,1992,5.9999
SLB,Solomon Islands,International Fund for Agricultural Dev. (official),Lower middle income,Oceania,1991,1.0
SLB,Solomon Islands,International Fund for Agricultural Dev. (official),Lower middle income,Oceania,1984,1.0
SLB,Solomon Islands,Japan (official),Lower middle income,Oceania,2021,0.1
SLB,Solomon Islands,Kuwait (official),Lower middle income,Oceania,1995,3.5
SLB,Solomon Islands,Kuwait (official),Lower middle income,Oceania,1984,2.4999
SLB,Solomon Islands,Multiple Lenders (official),Lower middle income,Oceania,2009,3.5
SLB,Solomon Islands,Multiple Lenders (official),Lower middle income,Oceania,2001,3.5
SLB,Solomon Islands,Multiple Lenders (official),Lower middle income,Oceania,1999,3.5
SLB,Solomon Islands,Multiple Lenders (private),Lower middle income,Oceania,1984,10.458
SLB,Solomon Islands,New Zealand (private),Lower middle income,Oceania,2005,4.9999
SLB,Solomon Islands,OPEC Fund for International Dev. (official),Lower middle income,Oceania,1995,3.0
SLB,Solomon Islands,OPEC Fund for International Dev. (official),Lower middle income,Oceania,1984,5.0
SLB,Solomon Islands,OPEC Fund for International Dev. (official),Lower middle income,Oceania,1981,0.5
SLB,Solomon Islands,OPEC Fund for International Dev. (official),Lower middle income,Oceania,1978,0.5
SLB,Solomon Islands,United Kingdom (official),Lower middle income,Oceania,1983,9.3
SLB,Solomon Islands,United States (private),Lower middle income,Oceania,2005,5.0
SLB,Solomon Islands,World (official),Lower middle income,Oceania,2023,0.9821
SLB,Solomon Islands,World (official),Lower middle income,Oceania,2022,0.7811
SLB,Solomon Islands,World (official),Lower middle income,Oceania,2021,0.7624
SLB,Solomon Islands,World (official),Lower middle income,Oceania,2020,1.1941
SLB,Solomon Islands,World (official),Lower middle income,Oceania,2019,1.0773
SLB,Solomon Islands,World (official),Lower middle income,Oceania,2018,0.75
SLB,Solomon Islands,World (official),Lower middle income,Oceania,2016,1.3852
SLB,Solomon Islands,World (official),Lower middle income,Oceania,2015,0.75
SLB,Solomon Islands,World (official),Lower middle income,Oceania,2014,1.022
SLB,Solomon Islands,World (official),Lower middle income,Oceania,2012,1.3934
SLB,Solomon Islands,World (official),Lower middle income,Oceania,2009,3.5
SLB,Solomon Islands,World (official),Lower middle income,Oceania,2001,2.904
SLB,Solomon Islands,World (official),Lower middle income,Oceania,2000,0.75
SLB,Solomon Islands,World (official),Lower middle income,Oceania,1999,1.1428
SLB,Solomon Islands,World (official),Lower middle income,Oceania,1998,3.298
SLB,Solomon Islands,World (official),Lower middle income,Oceania,1995,3.3765
SLB,Solomon Islands,World (official),Lower middle income,Oceania,1994,2.0
SLB,Solomon Islands,World (official),Lower middle income,Oceania,1993,0.7572
SLB,Solomon Islands,World (official),Lower middle income,Oceania,1992,1.0
SLB,Solomon Islands,World (official),Lower middle income,Oceania,1991,1.0
SLB,Solomon Islands,World (official),Lower middle income,Oceania,1990,2.2
