entity_code,entity_name,counterpart_name,income_level,continent,year,value
ALB,Albania,Austria (official),Upper middle income,Europe,2013,2.4
ALB,Albania,Austria (official),Upper middle income,Europe,1995,3.0
ALB,Albania,Austria (official),Upper middle income,Europe,1992,2.9999
ALB,Albania,Austria (private),Upper middle income,Europe,2014,3.412
ALB,Albania,Austria (private),Upper middle income,Europe,2013,2.4
ALB,Albania,Austria (private),Upper middle income,Europe,2010,1.5874
ALB,Albania,Austria (private),Upper middle income,Europe,2009,6.0
ALB,Albania,Bondholders (private),Upper middle income,Europe,2023,5.9
ALB,Albania,Bondholders (private),Upper middle income,Europe,2021,3.5
ALB,Albania,Bondholders (private),Upper middle income,Europe,2020,3.5
ALB,Albania,Bondholders (private),Upper middle income,Europe,2018,3.5
ALB,Albania,Bondholders (private),Upper middle income,Europe,2015,5.75
ALB,Albania,Bondholders (private),Upper middle income,Europe,2011,6.0
ALB,Albania,Bondholders (private),Upper middle income,Europe,2010,7.5
ALB,Albania,Bondholders (private),Upper middle income,Europe,2008,4.5079
ALB,Albania,Bosnia and Herzegovina (official),Upper middle income,Europe,2011,0.4858
ALB,Albania,China (official),Upper middle income,Europe,1998,4.0
ALB,Albania,China (official),Upper middle income,Europe,1991,4.0
ALB,Albania,Council of Europe (official),Upper middle income,Europe,2021,1.2
ALB,Albania,Council of Europe (official),Upper middle income,Europe,2015,0.8502
ALB,Albania,Council of Europe (official),Upper middle income,Europe,2009,2.4114
ALB,Albania,Council of Europe (official),Upper middle income,Europe,2008,5.6568
ALB,Albania,Council of Europe (official),Upper middle income,Europe,2007,5.6455
ALB,Albania,Council of Europe (official),Upper middle income,Europe,2005,3.5374
ALB,Albania,Council of Europe (official),Upper middle income,Europe,2002,2.0159
ALB,Albania,Czechia (official),Upper middle income,Europe,2005,1.75
ALB,Albania,European Bank for Reconstruction and Dev. (EBRD) (official),Upper middle income,Europe,2021,1.0
ALB,Albania,European Bank for Reconstruction and Dev. (EBRD) (official),Upper middle income,Europe,2020,1.3584
