entity_code,entity_name,counterpart_name,income_level,continent,year,value
TON,Tonga,Asian Dev. Bank (official),Upper middle income,Oceania,2017,1.2508
TON,Tonga,Asian Dev. Bank (official),Upper middle income,Oceania,2016,1.3372
TON,Tonga,Asian Dev. Bank (official),Upper middle income,Oceania,2002,1.3333
TON,Tonga,Asian Dev. Bank (official),Upper middle income,Oceania,1996,3.5109
TON,Tonga,Asian Dev. Bank (official),Upper middle income,Oceania,1995,4.38
TON,Tonga,Asian Dev. Bank (official),Upper middle income,Oceania,1991,1.0
TON,Tonga,Asian Dev. Bank (official),Upper middle income,Oceania,1990,1.0
TON,Tonga,Asian Dev. Bank (official),Upper middle income,Oceania,1989,1.0
TON,Tonga,Asian Dev. Bank (official),Upper middle income,Oceania,1988,1.0
TON,Tonga,Asian Dev. Bank (official),Upper middle income,Oceania,1986,1.0
TON,Tonga,Australia (official),Upper middle income,Oceania,1999,5.77
TON,Tonga,Australia (official),Upper middle income,Oceania,1986,8.7999
TON,Tonga,China (official),Upper middle income,Oceania,2010,1.9999
TON,Tonga,China (official),Upper middle income,Oceania,2007,2.0
TON,Tonga,China (official),Upper middle income,Oceania,2001,2.5
TON,Tonga,European Investment Bank (official),Upper middle income,Oceania,1996,3.0
TON,Tonga,European Investment Bank (official),Upper middle income,Oceania,1993,3.0
TON,Tonga,European Investment Bank (official),Upper middle income,Oceania,1989,4.5217
TON,Tonga,European Investment Bank (official),Upper middle income,Oceania,1987,2.0
TON,Tonga,France (official),Upper middle income,Oceania,1995,5.0
TON,Tonga,International Fund for Agricultural Dev. (official),Upper middle income,Oceania,2021,0.5
TON,Tonga,International Fund for Agricultural Dev. (official),Upper middle income,Oceania,2018,0.75
TON,Tonga,International Fund for Agricultural Dev. (official),Upper middle income,Oceania,1993,1.0
TON,Tonga,International Fund for Agricultural Dev. (official),Upper middle income,Oceania,1988,1.0
TON,Tonga,New Zealand (private),Upper middle income,Oceania,2009,4.0399
TON,Tonga,World (official),Upper middle income,Oceania,2021,0.5
TON,Tonga,World (official),Upper middle income,Oceania,2018,0.75
TON,Tonga,World (official),Upper middle income,Oceania,2017,1.1075
TON,Tonga,World (official),Upper middle income,Oceania,2016,0.8833
TON,Tonga,World (official),Upper middle income,Oceania,2015,0.75
TON,Tonga,World (official),Upper middle income,Oceania,2014,0.75
TON,Tonga,World (official),Upper middle income,Oceania,2013,0.75
TON,Tonga,World (official),Upper middle income,Oceania,2010,1.9999
TON,Tonga,World (official),Upper middle income,Oceania,2007,2.0
TON,Tonga,World (official),Upper middle income,Oceania,2005,0.75
TON,Tonga,World (official),Upper middle income,Oceania,2003,0.75
TON,Tonga,World (official),Upper middle income,Oceania,2002,1.1263
TON,Tonga,World (official),Upper middle income,Oceania,2001,2.5
TON,Tonga,World (official),Upper middle income,Oceania,1999,5.77
TON,Tonga,World (official),Upper middle income,Oceania,1996,3.218
TON,Tonga,World (official),Upper middle income,Oceania,1995,4.4577
TON,Tonga,World (official),Upper middle income,Oceania,1993,1.5523
TON,Tonga,World (official),Upper middle income,Oceania,1991,1.0
TON,Tonga,World (official),Upper middle income,Oceania,1990,0.8579
TON,Tonga,World (official),Upper middle income,Oceania,1989,2.173
TON,Tonga,World (official),Upper middle income,Oceania,1988,1.0
TON,Tonga,World (official),Upper middle income,Oceania,1987,1.3212
TON,Tonga,World (official),Upper middle income,Oceania,1986,3.1766
TON,Tonga,World (private),Upper middle income,Oceania,2009,3.6812
TON,Tonga,World Bank-IDA (official),Upper middle income,Oceania,2017,0.75
TON,Tonga,World Bank-IDA (official),Upper middle income,Oceania,2016,0.75
TON,Tonga,World Bank-IDA (official),Upper middle income,Oceania,2015,0.75
TON,Tonga,World Bank-IDA (official),Upper middle income,Oceania,2014,0.75
TON,Tonga,World Bank-IDA (official),Upper middle income,Oceania,2013,0.75
TON,Tonga,World Bank-IDA (official),Upper middle income,Oceania,2005,0.75
TON,Tonga,World Bank-IDA (official),Upper middle income,Oceania,2003,0.75
TON,Tonga,World Bank-IDA (official),Upper middle income,Oceania,2002,0.75
TON,Tonga,World Bank-IDA (official),Upper middle income,Oceania,1990,0.75
TON,Tonga,World Bank-IDA (official),Upper middle income,Oceania,1987,0.75
