entity_code,entity_name,counterpart_name,income_level,continent,year,value
THA,Thailand,Asian Dev. Bank (official),Upper middle income,Asia,2020,1.6752
THA,Thailand,Asian Dev. Bank (official),Upper middle income,Asia,2018,3.0304
THA,Thailand,Asian Dev. Bank (official),Upper middle income,Asia,2011,0.6559
THA,Thailand,Asian Dev. Bank (official),Upper middle income,Asia,2010,0.9524
THA,Thailand,Asian Dev. Bank (official),Upper middle income,Asia,2000,6.46
THA,Thailand,Asian Dev. Bank (official),Upper middle income,Asia,1999,6.6399
THA,Thailand,Asian Dev. Bank (official),Upper middle income,Asia,1998,6.9299
THA,Thailand,Asian Dev. Bank (official),Upper middle income,Asia,1997,6.8076
THA,Thailand,Asian Dev. Bank (official),Upper middle income,Asia,1996,6.855
THA,Thailand,Asian Dev. Bank (official),Upper middle income,Asia,1995,6.9082
THA,Thailand,Asian Dev. Bank (official),Upper middle income,Asia,1994,6.25
THA,Thailand,Asian Dev. Bank (official),Upper middle income,Asia,1993,6.6399
THA,Thailand,Asian Dev. Bank (official),Upper middle income,Asia,1992,6.4699
THA,Thailand,Asian Dev. Bank (official),Upper middle income,Asia,1991,6.61
THA,Thailand,Asian Dev. Bank (official),Upper middle income,Asia,1990,5.96
THA,Thailand,Asian Dev. Bank (official),Upper middle income,Asia,1989,7.5
THA,Thailand,Asian Dev. Bank (official),Upper middle income,Asia,1988,8.3
THA,Thailand,Asian Dev. Bank (official),Upper middle income,Asia,1987,10.25
THA,Thailand,Asian Dev. Bank (official),Upper middle income,Asia,1986,7.65
THA,Thailand,Asian Dev. Bank (official),Upper middle income,Asia,1985,10.25
THA,Thailand,Asian Dev. Bank (official),Upper middle income,Asia,1984,10.6739
THA,Thailand,Asian Dev. Bank (official),Upper middle income,Asia,1983,11.0
THA,Thailand,Asian Dev. Bank (official),Upper middle income,Asia,1982,8.8738
THA,Thailand,Asian Dev. Bank (official),Upper middle income,Asia,1981,8.8647
THA,Thailand,Asian Dev. Bank (official),Upper middle income,Asia,1980,6.9983
THA,Thailand,Asian Dev. Bank (official),Upper middle income,Asia,1979,6.0055
THA,Thailand,Asian Dev. Bank (official),Upper middle income,Asia,1978,7.699
THA,Thailand,Asian Dev. Bank (official),Upper middle income,Asia,1977,8.2989
THA,Thailand,Asian Dev. Bank (official),Upper middle income,Asia,1976,8.75
THA,Thailand,Asian Dev. Bank (official),Upper middle income,Asia,1975,8.1319
THA,Thailand,Asian Dev. Bank (official),Upper middle income,Asia,1974,7.5
THA,Thailand,Asian Dev. Bank (official),Upper middle income,Asia,1973,4.3515
THA,Thailand,Asian Dev. Bank (official),Upper middle income,Asia,1972,7.5
THA,Thailand,Asian Dev. Bank (official),Upper middle income,Asia,1971,7.5
THA,Thailand,Asian Dev. Bank (official),Upper middle income,Asia,1970,7.2844
THA,Thailand,Australia (official),Upper middle income,Asia,1997,6.5
THA,Thailand,Australia (official),Upper middle income,Asia,1990,9.1
THA,Thailand,Australia (official),Upper middle income,Asia,1983,11.7499
THA,Thailand,Australia (official),Upper middle income,Asia,1982,11.75
THA,Thailand,Austria (private),Upper middle income,Asia,1994,4.5
THA,Thailand,Austria (private),Upper middle income,Asia,1978,6.0
THA,Thailand,Austria (private),Upper middle income,Asia,1970,5.9999
THA,Thailand,Belgium (official),Upper middle income,Asia,1987,6.5
THA,Thailand,Belgium (private),Upper middle income,Asia,1981,7.4999
THA,Thailand,Bondholders (private),Upper middle income,Asia,2023,6.4561
THA,Thailand,Bondholders (private),Upper middle income,Asia,2022,3.9019
THA,Thailand,Bondholders (private),Upper middle income,Asia,2021,4.0414
THA,Thailand,Bondholders (private),Upper middle income,Asia,2020,1.46
