entity_code,entity_name,counterpart_name,income_level,continent,year,value
FJI,Fiji,Asian Dev. Bank (official),Upper middle income,Oceania,2022,1.2074
FJI,Fiji,Asian Dev. Bank (official),Upper middle income,Oceania,2020,1.6752
FJI,Fiji,Asian Dev. Bank (official),Upper middle income,Oceania,2019,3.3756
FJI,Fiji,Asian Dev. Bank (official),Upper middle income,Oceania,2018,3.0013
FJI,Fiji,Asian Dev. Bank (official),Upper middle income,Oceania,2017,1.8176
FJI,Fiji,Asian Dev. Bank (official),Upper middle income,Oceania,2016,1.4438
FJI,Fiji,Asian Dev. Bank (official),Upper middle income,Oceania,2015,1.346
FJI,Fiji,Asian Dev. Bank (official),Upper middle income,Oceania,2014,0.5
FJI,Fiji,Asian Dev. Bank (official),Upper middle income,Oceania,2010,0.7864
FJI,Fiji,Asian Dev. Bank (official),Upper middle income,Oceania,2009,0.688
FJI,Fiji,Asian Dev. Bank (official),Upper middle income,Oceania,2005,4.3099
FJI,Fiji,Asian Dev. Bank (official),Upper middle income,Oceania,2004,2.5899
FJI,Fiji,Asian Dev. Bank (official),Upper middle income,Oceania,2002,2.47
FJI,Fiji,Asian Dev. Bank (official),Upper middle income,Oceania,1997,6.82
FJI,Fiji,Asian Dev. Bank (official),Upper middle income,Oceania,1993,6.4699
FJI,Fiji,Asian Dev. Bank (official),Upper middle income,Oceania,1990,6.36
FJI,Fiji,Asian Dev. Bank (official),Upper middle income,Oceania,1988,6.53
FJI,Fiji,Asian Dev. Bank (official),Upper middle income,Oceania,1986,9.6499
FJI,Fiji,Asian Dev. Bank (official),Upper middle income,Oceania,1985,9.6499
FJI,Fiji,Asian Dev. Bank (official),Upper middle income,Oceania,1984,10.25
FJI,Fiji,Asian Dev. Bank (official),Upper middle income,Oceania,1982,10.1
FJI,Fiji,Asian Dev. Bank (official),Upper middle income,Oceania,1979,7.5999
FJI,Fiji,Asian Dev. Bank (official),Upper middle income,Oceania,1978,7.6999
FJI,Fiji,Asian Dev. Bank (official),Upper middle income,Oceania,1973,7.5
FJI,Fiji,Asian Dev. Bank (official),Upper middle income,Oceania,1972,7.5
FJI,Fiji,Asian Infrastructure Investment Bank (official),Upper middle income,Oceania,2022,2.6105
FJI,Fiji,Asian Infrastructure Investment Bank (official),Upper middle income,Oceania,2020,0.3498
FJI,Fiji,Australia (official),Upper middle income,Oceania,2022,3.9672
FJI,Fiji,Australia (official),Upper middle income,Oceania,1982,9.0
FJI,Fiji,Australia (official),Upper middle income,Oceania,1981,8.75
FJI,Fiji,Australia (official),Upper middle income,Oceania,1980,7.5
FJI,Fiji,Australia (official),Upper middle income,Oceania,1979,8.5
FJI,Fiji,Australia (official),Upper middle income,Oceania,1976,6.6047
FJI,Fiji,Australia (official),Upper middle income,Oceania,1974,3.0
FJI,Fiji,Australia (official),Upper middle income,Oceania,1973,3.0
FJI,Fiji,Australia (official),Upper middle income,Oceania,1972,3.0
FJI,Fiji,Australia (official),Upper middle income,Oceania,1970,3.0
FJI,Fiji,Australia (private),Upper middle income,Oceania,1985,9.7071
FJI,Fiji,Australia (private),Upper middle income,Oceania,1984,6.433
FJI,Fiji,Australia (private),Upper middle income,Oceania,1973,9.3623
FJI,Fiji,Bondholders (private),Upper middle income,Oceania,2015,6.625
FJI,Fiji,Bondholders (private),Upper middle income,Oceania,2011,9.0
FJI,Fiji,Bondholders (private),Upper middle income,Oceania,2006,6.875
FJI,Fiji,Bondholders (private),Upper middle income,Oceania,1973,8.5
FJI,Fiji,Brazil (private),Upper middle income,Oceania,1979,7.5
FJI,Fiji,China (official),Upper middle income,Oceania,2012,2.0
FJI,Fiji,China (official),Upper middle income,Oceania,2011,1.9999
FJI,Fiji,China (official),Upper middle income,Oceania,2010,2.0
FJI,Fiji,China (official),Upper middle income,Oceania,2006,2.0
FJI,Fiji,China (official),Upper middle income,Oceania,1999,3.0
FJI,Fiji,European Development Fund (EDF) (official),Upper middle income,Oceania,1997,1.0
FJI,Fiji,European Development Fund (EDF) (official),Upper middle income,Oceania,1991,1.0
FJI,Fiji,European Development Fund (EDF) (official),Upper middle income,Oceania,1983,0.5665
FJI,Fiji,European Development Fund (EDF) (official),Upper middle income,Oceania,1979,1.0
FJI,Fiji,European Investment Bank (official),Upper middle income,Oceania,2017,4.168
FJI,Fiji,European Investment Bank (official),Upper middle income,Oceania,1998,1.0
FJI,Fiji,European Investment Bank (official),Upper middle income,Oceania,1995,4.5
FJI,Fiji,European Investment Bank (official),Upper middle income,Oceania,1991,3.0
FJI,Fiji,European Investment Bank (official),Upper middle income,Oceania,1990,1.0
FJI,Fiji,European Investment Bank (official),Upper middle income,Oceania,1989,5.1157
FJI,Fiji,European Investment Bank (official),Upper middle income,Oceania,1986,4.3333
FJI,Fiji,European Investment Bank (official),Upper middle income,Oceania,1985,5.102
FJI,Fiji,European Investment Bank (official),Upper middle income,Oceania,1982,1.6216
FJI,Fiji,European Investment Bank (official),Upper middle income,Oceania,1981,7.9161
FJI,Fiji,European Investment Bank (official),Upper middle income,Oceania,1980,8.0
FJI,Fiji,European Investment Bank (official),Upper middle income,Oceania,1978,5.149
FJI,Fiji,France (official),Upper middle income,Oceania,1992,11.755
FJI,Fiji,France (official),Upper middle income,Oceania,1991,11.755
FJI,Fiji,France (official),Upper middle income,Oceania,1990,5.4472
FJI,Fiji,France (official),Upper middle income,Oceania,1989,3.0
FJI,Fiji,France (official),Upper middle income,Oceania,1988,3.0
FJI,Fiji,France (private),Upper middle income,Oceania,1990,8.8366
FJI,Fiji,France (private),Upper middle income,Oceania,1988,5.669
FJI,Fiji,Hong Kong (private),Upper middle income,Oceania,1984,12.25
FJI,Fiji,Hong Kong (private),Upper middle income,Oceania,1981,16.75
FJI,Fiji,India (official),Upper middle income,Oceania,2005,5.1005
FJI,Fiji,International Finance Corporation (official),Upper middle income,Oceania,1983,13.5
