entity_code,entity_name,counterpart_name,income_level,continent,year,value
TLS,Timor-Leste,Asian Dev. Bank (official),Lower middle income,Asia,2022,1.5271
TLS,Timor-Leste,Asian Dev. Bank (official),Lower middle income,Asia,2021,1.343
TLS,Timor-Leste,Asian Dev. Bank (official),Lower middle income,Asia,2018,2.6022
TLS,Timor-Leste,Asian Dev. Bank (official),Lower middle income,Asia,2016,1.7412
TLS,Timor-Leste,Asian Dev. Bank (official),Lower middle income,Asia,2015,0.9448
TLS,Timor-Leste,Asian Dev. Bank (official),Lower middle income,Asia,2013,1.0622
TLS,Timor-Leste,Asian Dev. Bank (official),Lower middle income,Asia,2012,1.1941
TLS,Timor-Leste,Australia (official),Lower middle income,Asia,2022,4.1232
TLS,Timor-Leste,Japan (official),Lower middle income,Asia,2012,0.6999
TLS,Timor-Leste,World (official),Lower middle income,Asia,2022,1.6049
TLS,Timor-Leste,World (official),Lower middle income,Asia,2021,1.343
TLS,Timor-Leste,World (official),Lower middle income,Asia,2020,0.75
TLS,Timor-Leste,World (official),Lower middle income,Asia,2019,0.75
TLS,Timor-Leste,World (official),Lower middle income,Asia,2018,2.6022
TLS,Timor-Leste,World (official),Lower middle income,Asia,2017,2.0
TLS,Timor-Leste,World (official),Lower middle income,Asia,2016,1.7412
TLS,Timor-Leste,World (official),Lower middle income,Asia,2015,0.9448
TLS,Timor-Leste,World (official),Lower middle income,Asia,2013,1.5172
TLS,Timor-Leste,World (official),Lower middle income,Asia,2012,0.8859
TLS,Timor-Leste,World Bank-IBRD (official),Lower middle income,Asia,2013,1.3467
TLS,Timor-Leste,World Bank-IDA (official),Lower middle income,Asia,2022,0.75
TLS,Timor-Leste,World Bank-IDA (official),Lower middle income,Asia,2020,0.75
TLS,Timor-Leste,World Bank-IDA (official),Lower middle income,Asia,2019,0.75
TLS,Timor-Leste,World Bank-IDA (official),Lower middle income,Asia,2017,2.0
TLS,Timor-Leste,World Bank-IDA (official),Lower middle income,Asia,2013,2.7
