entity_code,entity_name,counterpart_name,income_level,continent,year,value
ARG,Argentina,Australia (private),Upper middle income,America,1993,4.315
ARG,Argentina,Australia (private),Upper middle income,America,1970,7.0
ARG,Argentina,Austria (official),Upper middle income,America,2014,8.4289
ARG,Argentina,Austria (official),Upper middle income,America,1983,0.001
ARG,Argentina,Austria (private),Upper middle income,America,2014,8.5065
ARG,Argentina,Austria (private),Upper middle income,America,1992,4.1849
ARG,Argentina,Austria (private),Upper middle income,America,1991,6.315
ARG,Argentina,Austria (private),Upper middle income,America,1986,0.2383
ARG,Argentina,Austria (private),Upper middle income,America,1983,0.5974
ARG,Argentina,Austria (private),Upper middle income,America,1982,8.25
ARG,Argentina,Austria (private),Upper middle income,America,1981,17.4854
ARG,Argentina,Austria (private),Upper middle income,America,1980,8.8795
ARG,Argentina,Austria (private),Upper middle income,America,1979,8.5917
ARG,Argentina,Austria (private),Upper middle income,America,1978,8.635
ARG,Argentina,Austria (private),Upper middle income,America,1977,9.2679
ARG,Argentina,Austria (private),Upper middle income,America,1976,8.9761
ARG,Argentina,Austria (private),Upper middle income,America,1975,10.4753
ARG,Argentina,Austria (private),Upper middle income,America,1974,7.0
ARG,Argentina,Austria (private),Upper middle income,America,1973,8.0
ARG,Argentina,Austria (private),Upper middle income,America,1972,8.25
ARG,Argentina,Austria (private),Upper middle income,America,1970,5.0
ARG,Argentina,Bahamas (private),Upper middle income,America,1983,11.4219
ARG,Argentina,Bahamas (private),Upper middle income,America,1980,11.375
ARG,Argentina,Bahamas (private),Upper middle income,America,1979,13.1696
ARG,Argentina,Bahamas (private),Upper middle income,America,1978,11.0626
ARG,Argentina,Belgium (official),Upper middle income,America,2014,6.6833
ARG,Argentina,Belgium (private),Upper middle income,America,1989,10.8769
ARG,Argentina,Belgium (private),Upper middle income,America,1987,9.8149
ARG,Argentina,Belgium (private),Upper middle income,America,1986,1.1612
ARG,Argentina,Belgium (private),Upper middle income,America,1983,13.3719
ARG,Argentina,Belgium (private),Upper middle income,America,1981,17.1802
ARG,Argentina,Belgium (private),Upper middle income,America,1979,7.4158
ARG,Argentina,Belgium (private),Upper middle income,America,1978,8.4715
ARG,Argentina,Belgium (private),Upper middle income,America,1977,5.8044
ARG,Argentina,Belgium (private),Upper middle income,America,1976,7.8293
ARG,Argentina,Belgium (private),Upper middle income,America,1975,9.5
ARG,Argentina,Belgium (private),Upper middle income,America,1974,8.5129
ARG,Argentina,Belgium (private),Upper middle income,America,1973,6.814
ARG,Argentina,Belgium (private),Upper middle income,America,1972,7.0441
ARG,Argentina,Belgium (private),Upper middle income,America,1971,6.778
ARG,Argentina,Belgium (private),Upper middle income,America,1970,6.52
ARG,Argentina,Bolivia (private),Upper middle income,America,1971,6.5
ARG,Argentina,Bondholders (private),Upper middle income,America,2023,3.2936
ARG,Argentina,Bondholders (private),Upper middle income,America,2022,0.0895
ARG,Argentina,Bondholders (private),Upper middle income,America,2021,1.0769
ARG,Argentina,Bondholders (private),Upper middle income,America,2020,2.3589
ARG,Argentina,Bondholders (private),Upper middle income,America,2019,11.6365
ARG,Argentina,Bondholders (private),Upper middle income,America,2018,9.1877
ARG,Argentina,Bondholders (private),Upper middle income,America,2017,5.0531
ARG,Argentina,Bondholders (private),Upper middle income,America,2016,10.3679
ARG,Argentina,Bondholders (private),Upper middle income,America,2015,2.6223
ARG,Argentina,Bondholders (private),Upper middle income,America,2014,7.735
ARG,Argentina,Bondholders (private),Upper middle income,America,2013,6.5175
ARG,Argentina,Bondholders (private),Upper middle income,America,2012,5.3496
ARG,Argentina,Bondholders (private),Upper middle income,America,2011,9.0
ARG,Argentina,Bondholders (private),Upper middle income,America,2010,0.6537
ARG,Argentina,Bondholders (private),Upper middle income,America,2009,5.2236
ARG,Argentina,Bondholders (private),Upper middle income,America,2008,6.7637
ARG,Argentina,Bondholders (private),Upper middle income,America,2007,7.0874
ARG,Argentina,Bondholders (private),Upper middle income,America,2006,5.7235
ARG,Argentina,Bondholders (private),Upper middle income,America,2005,5.0422
ARG,Argentina,Bondholders (private),Upper middle income,America,2004,2.0
ARG,Argentina,Bondholders (private),Upper middle income,America,2003,2.3162
ARG,Argentina,Bondholders (private),Upper middle income,America,2002,2.0
ARG,Argentina,Bondholders (private),Upper middle income,America,2000,9.977
ARG,Argentina,Bondholders (private),Upper middle income,America,1999,9.8071
ARG,Argentina,Bondholders (private),Upper middle income,America,1998,9.0959
ARG,Argentina,Bondholders (private),Upper middle income,America,1997,8.5653
ARG,Argentina,Bondholders (private),Upper middle income,America,1996,8.4945
ARG,Argentina,Bondholders (private),Upper middle income,America,1995,7.4111
ARG,Argentina,Bondholders (private),Upper middle income,America,1994,8.4859
ARG,Argentina,Bondholders (private),Upper middle income,America,1993,7.9879
ARG,Argentina,Bondholders (private),Upper middle income,America,1992,9.0
ARG,Argentina,Bondholders (private),Upper middle income,America,1991,9.0
ARG,Argentina,Bondholders (private),Upper middle income,America,1984,9.255
ARG,Argentina,Bondholders (private),Upper middle income,America,1982,10.8456
ARG,Argentina,Bondholders (private),Upper middle income,America,1981,17.625
ARG,Argentina,Bondholders (private),Upper middle income,America,1980,7.9937
ARG,Argentina,Bondholders (private),Upper middle income,America,1979,6.43
ARG,Argentina,Bondholders (private),Upper middle income,America,1978,7.318
ARG,Argentina,Bondholders (private),Upper middle income,America,1977,7.6202
ARG,Argentina,Bondholders (private),Upper middle income,America,1976,6.1849
ARG,Argentina,Bondholders (private),Upper middle income,America,1975,8.6899
ARG,Argentina,Bondholders (private),Upper middle income,America,1974,12.8458
ARG,Argentina,Bondholders (private),Upper middle income,America,1973,9.3149
ARG,Argentina,Bondholders (private),Upper middle income,America,1972,7.44
ARG,Argentina,Bondholders (private),Upper middle income,America,1971,8.8344
ARG,Argentina,Bondholders (private),Upper middle income,America,1970,8.9122
ARG,Argentina,Brazil (official),Upper middle income,America,2011,11.5346
ARG,Argentina,Brazil (official),Upper middle income,America,2010,4.9984
ARG,Argentina,Brazil (official),Upper middle income,America,2008,1.7122
ARG,Argentina,Brazil (official),Upper middle income,America,2007,7.697
ARG,Argentina,Brazil (official),Upper middle income,America,1991,7.3169
ARG,Argentina,Brazil (official),Upper middle income,America,1978,7.5
ARG,Argentina,Brazil (private),Upper middle income,America,1995,7.0
ARG,Argentina,Brazil (private),Upper middle income,America,1992,3.8758
ARG,Argentina,Brazil (private),Upper middle income,America,1991,6.1765
ARG,Argentina,Brazil (private),Upper middle income,America,1990,6.4369
ARG,Argentina,Brazil (private),Upper middle income,America,1989,9.505
ARG,Argentina,Brazil (private),Upper middle income,America,1988,8.052
ARG,Argentina,Brazil (private),Upper middle income,America,1987,7.7056
ARG,Argentina,Brazil (private),Upper middle income,America,1986,3.4105
ARG,Argentina,Brazil (private),Upper middle income,America,1985,8.4362
ARG,Argentina,Brazil (private),Upper middle income,America,1984,12.755
ARG,Argentina,Brazil (private),Upper middle income,America,1983,4.6863
ARG,Argentina,Brazil (private),Upper middle income,America,1982,8.488
ARG,Argentina,Brazil (private),Upper middle income,America,1981,8.6478
ARG,Argentina,Brazil (private),Upper middle income,America,1980,7.5813
ARG,Argentina,Brazil (private),Upper middle income,America,1979,7.7335
ARG,Argentina,Brazil (private),Upper middle income,America,1978,8.2779
ARG,Argentina,Brazil (private),Upper middle income,America,1977,7.6923
ARG,Argentina,Brazil (private),Upper middle income,America,1975,7.8132
ARG,Argentina,Brazil (private),Upper middle income,America,1973,8.047
ARG,Argentina,Brazil (private),Upper middle income,America,1972,8.6157
ARG,Argentina,Brazil (private),Upper middle income,America,1970,8.689
ARG,Argentina,Bulgaria (official),Upper middle income,America,1978,7.5
ARG,Argentina,Canada (official),Upper middle income,America,2014,6.9883
ARG,Argentina,Canada (official),Upper middle income,America,1986,11.0
ARG,Argentina,Canada (official),Upper middle income,America,1980,7.75
ARG,Argentina,Canada (official),Upper middle income,America,1979,7.7499
ARG,Argentina,Canada (official),Upper middle income,America,1974,6.9999
ARG,Argentina,Canada (official),Upper middle income,America,1973,7.75
ARG,Argentina,Canada (private),Upper middle income,America,1986,0.001
ARG,Argentina,Canada (private),Upper middle income,America,1985,8.5049
ARG,Argentina,Canada (private),Upper middle income,America,1983,0.001
ARG,Argentina,Canada (private),Upper middle income,America,1982,9.2889
ARG,Argentina,Canada (private),Upper middle income,America,1981,8.9656
ARG,Argentina,Canada (private),Upper middle income,America,1980,13.3476
ARG,Argentina,Canada (private),Upper middle income,America,1979,12.1161
ARG,Argentina,Canada (private),Upper middle income,America,1978,10.4061
ARG,Argentina,Canada (private),Upper middle income,America,1977,7.9517
ARG,Argentina,Canada (private),Upper middle income,America,1976,7.3978
ARG,Argentina,Canada (private),Upper middle income,America,1975,10.0811
ARG,Argentina,Canada (private),Upper middle income,America,1974,7.7546
ARG,Argentina,Canada (private),Upper middle income,America,1973,0.5626
ARG,Argentina,Canada (private),Upper middle income,America,1972,9.8584
ARG,Argentina,Canada (private),Upper middle income,America,1971,7.9474
ARG,Argentina,Canada (private),Upper middle income,America,1970,7.6904
ARG,Argentina,Central American Bank for Econ. Integration (BCIE) (official),Upper middle income,America,2023,7.8684
ARG,Argentina,Central American Bank for Econ. Integration (BCIE) (official),Upper middle income,America,2022,5.5732
ARG,Argentina,Central American Bank for Econ. Integration (BCIE) (official),Upper middle income,America,2021,2.685
ARG,Argentina,Central American Bank for Econ. Integration (BCIE) (official),Upper middle income,America,2020,3.5097
ARG,Argentina,Central American Bank for Econ. Integration (BCIE) (official),Upper middle income,America,2018,5.7163
ARG,Argentina,Chile (private),Upper middle income,America,1986,0.9055
ARG,Argentina,Chile (private),Upper middle income,America,1983,0.001
ARG,Argentina,China (official),Upper middle income,America,2017,0.984
ARG,Argentina,China (official),Upper middle income,America,2014,2.9296
ARG,Argentina,China (official),Upper middle income,America,2010,3.6159
