entity_code,entity_name,counterpart_name,income_level,continent,year,value
DOM,Dominican Republic,Argentina (official),Upper middle income,America,1981,7.5
DOM,Dominican Republic,Bahamas (private),Upper middle income,America,1979,16.065
DOM,Dominican Republic,Bahamas (private),Upper middle income,America,1978,12.3919
DOM,Dominican Republic,Bahamas (private),Upper middle income,America,1977,6.9915
DOM,Dominican Republic,Bahamas (private),Upper middle income,America,1976,7.9038
DOM,Dominican Republic,Bahamas (private),Upper middle income,America,1975,4.8533
DOM,Dominican Republic,Bahamas (private),Upper middle income,America,1974,5.5358
DOM,Dominican Republic,Bahamas (private),Upper middle income,America,1973,9.0
DOM,Dominican Republic,Bahamas (private),Upper middle income,America,1972,1.5
DOM,Dominican Republic,Belgium (private),Upper middle income,America,2013,0.402
DOM,Dominican Republic,Belgium (private),Upper middle income,America,2011,1.6999
DOM,Dominican Republic,Belgium (private),Upper middle income,America,2010,6.0444
DOM,Dominican Republic,Belgium (private),Upper middle income,America,2009,3.888
DOM,Dominican Republic,Belgium (private),Upper middle income,America,2006,4.0839
DOM,Dominican Republic,Belgium (private),Upper middle income,America,2002,1.3468
DOM,Dominican Republic,Belgium (private),Upper middle income,America,2001,4.955
DOM,Dominican Republic,Belgium (private),Upper middle income,America,1991,1.5
DOM,Dominican Republic,Belgium (private),Upper middle income,America,1984,10.3499
DOM,Dominican Republic,Bondholders (private),Upper middle income,America,2023,0.1116
DOM,Dominican Republic,Bondholders (private),Upper middle income,America,2022,5.75
DOM,Dominican Republic,Bondholders (private),Upper middle income,America,2021,5.553
DOM,Dominican Republic,Bondholders (private),Upper middle income,America,2020,5.3369
DOM,Dominican Republic,Bondholders (private),Upper middle income,America,2019,7.728
DOM,Dominican Republic,Bondholders (private),Upper middle income,America,2018,6.9147
DOM,Dominican Republic,Bondholders (private),Upper middle income,America,2017,5.9499
DOM,Dominican Republic,Bondholders (private),Upper middle income,America,2016,6.875
DOM,Dominican Republic,Bondholders (private),Upper middle income,America,2015,6.2714
DOM,Dominican Republic,Bondholders (private),Upper middle income,America,2014,7.4499
DOM,Dominican Republic,Bondholders (private),Upper middle income,America,2013,6.1333
DOM,Dominican Republic,Bondholders (private),Upper middle income,America,2011,7.5
