entity_code,entity_name,counterpart_name,income_level,continent,year,value
GUY,Guyana,Argentina (official),Upper middle income,America,1984,6.5
GUY,Guyana,Austria (private),Upper middle income,America,1979,7.5
GUY,Guyana,Bahamas (private),Upper middle income,America,1980,18.745
GUY,Guyana,Bahamas (private),Upper middle income,America,1978,11.375
GUY,Guyana,Bahamas (private),Upper middle income,America,1977,8.435
GUY,Guyana,Bahamas (private),Upper middle income,America,1976,7.4734
GUY,Guyana,Barbados (official),Upper middle income,America,1987,5.0
GUY,Guyana,Bondholders (private),Upper middle income,America,1992,8.0
GUY,Guyana,Brazil (official),Upper middle income,America,1989,8.5
GUY,Guyana,Brazil (official),Upper middle income,America,1981,8.0
GUY,Guyana,Brazil (official),Upper middle income,America,1980,8.0
GUY,Guyana,Brazil (official),Upper middle income,America,1978,8.0
GUY,Guyana,Brazil (private),Upper middle income,America,1983,8.0
GUY,Guyana,Brazil (private),Upper middle income,America,1980,7.0
GUY,Guyana,Canada (official),Upper middle income,America,2023,3.4779
GUY,Guyana,Canada (official),Upper middle income,America,1981,2.3333
GUY,Guyana,Canada (official),Upper middle income,America,1977,1.9254
GUY,Guyana,Canada (official),Upper middle income,America,1976,8.1077
GUY,Guyana,Canada (official),Upper middle income,America,1974,6.0329
GUY,Guyana,Canada (private),Upper middle income,America,1978,10.177
GUY,Guyana,Canada (private),Upper middle income,America,1976,7.8988
GUY,Guyana,Canada (private),Upper middle income,America,1975,0.5
GUY,Guyana,Caribbean Community (CARICOM) (official),Upper middle income,America,2016,3.0
GUY,Guyana,Caribbean Community (CARICOM) (official),Upper middle income,America,2015,3.0
GUY,Guyana,Caribbean Community (CARICOM) (official),Upper middle income,America,2013,3.0
GUY,Guyana,Caribbean Dev. Bank (official),Upper middle income,America,2021,2.9774
GUY,Guyana,Caribbean Dev. Bank (official),Upper middle income,America,2018,1.0
GUY,Guyana,Caribbean Dev. Bank (official),Upper middle income,America,2017,2.0
GUY,Guyana,Caribbean Dev. Bank (official),Upper middle income,America,2015,1.8609
GUY,Guyana,Caribbean Dev. Bank (official),Upper middle income,America,2014,0.401
GUY,Guyana,Caribbean Dev. Bank (official),Upper middle income,America,2013,1.5848
GUY,Guyana,Caribbean Dev. Bank (official),Upper middle income,America,2011,1.6214
GUY,Guyana,Caribbean Dev. Bank (official),Upper middle income,America,2009,2.006
GUY,Guyana,Caribbean Dev. Bank (official),Upper middle income,America,2008,2.0
